scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,formation_arc_drift,formation_offsets,primary_disc_unc,refinement_min_slack,refinement_status
s035,30,2.6128,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s036,100,5.3877,formation,formation,2,true,,834.4484010862432,5.240260073203202,1.1778,13.9,0.8939,20,834.448,"[1.2136, 5.2403]","[1.2474, 1.7649]",[0.0],[1],1.7649014672369299,1.088238772947625e-5,optimized
s036,90,4.8489,formation,formation,2,true,,839.5106975487577,4.8489068835264595,1.1850,13.8,0.8874,20,839.511,"[1.1126, 4.8489]","[1.2474, 1.7649]",[0.0],[1],1.7649014672369299,4.444735406394784e-7,optimized
s036,80,4.3101,formation,formation,2,true,,854.7355331663507,1.7649014672369299,1.2065,13.5,0.8686,20,854.736,"[1.2474, 1.7649]","[1.2474, 1.7649]",[0.0],[1],1.7649014672369299,0.01611111211111111,seed_only
s036,70,3.7714,formation,formation,2,true,,854.7355331663507,1.7649014672369299,1.2065,13.5,0.8701,20,854.736,"[1.2474, 1.7649]","[1.2474, 1.7649]",[0.0],[1],1.7649014672369299,0.01611111211111111,seed_only
s036,60,3.2326,formation,formation,2,true,,854.7355331663507,1.7649014672369299,1.2065,13.5,0.8700,20,854.736,"[1.2474, 1.7649]","[1.2474, 1.7649]",[0.0],[1],1.7649014672369299,0.01611111211111111,seed_only
s036,50,2.6938,formation,formation,2,true,,854.7355331663507,1.7649014672369299,1.2065,13.5,0.8697,20,854.736,"[1.2474, 1.7649]","[1.2474, 1.7649]",[0.0],[1],1.7649014672369299,0.01611111211111111,seed_only
s036,40,2.1551,formation,formation,2,true,,854.7355331663507,1.7649014672369299,1.2065,13.5,0.8669,20,854.736,"[1.2474, 1.7649]","[1.2474, 1.7649]",[0.0],[1],1.7649014672369299,0.01611111211111111,seed_only
s036,30,1.6163,formation,formation,2,false,recovery_failed,854.7355331663507,1.7649014672369299,,14.0,0.9031,5841,854.736,"[1.2474, 1.7649]","[1.2474, 1.7649]",[0.0],[1],1.7649014672369299,-0.1485983582369299,recovery_failed
s037,100,5.8289,formation,formation,2,true,,1312.7876988664043,4.582986802650338,1.2496,13.7,0.8722,113,1312.788,"[4.5812, 4.583]","[4.5812, 4.583]",[0.0],[1],4.582986802650338,0.01611111211111111,seed_only
s037,90,5.2460,formation,formation,2,true,,1312.7876988664043,4.582986802650338,1.2496,13.8,0.8752,113,1312.788,"[4.5812, 4.583]","[4.5812, 4.583]",[0.0],[1],4.582986802650338,0.01611111211111111,seed_only
s037,80,4.6631,formation,formation,2,true,,1312.7876988664043,4.582986802650338,1.2496,13.7,0.8687,113,1312.788,"[4.5812, 4.583]","[4.5812, 4.583]",[0.0],[1],4.582986802650338,0.01611111211111111,seed_only
s037,70,4.0802,formation,formation,2,false,recovery_failed,1274.5599882057736,4.582921969318287,,14.2,0.9047,14356,1274.56,"[4.5811, 4.5829]","[4.5811, 4.5829]",[0.0],[1],4.582921969318287,-0.502706928318287,recovery_failed
s037,60,3.4973,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s037,50,2.9144,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s037,40,2.3316,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s037,30,1.7487,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s038,100,9.7823,formation,formation,2,true,,1084.3841966547143,7.331960826428097,1.0929,14.2,0.9134,50,1084.384,"[7.8084, 7.332]","[8.0131, 8.3977]",[0.0],[-1],8.39767281570796,1.8523481727650282e-8,optimized
s038,90,8.8041,formation,formation,2,true,,1084.5379854220791,7.328040201732135,1.0930,14.1,0.9077,50,1084.538,"[7.8166, 7.328]","[8.0131, 8.3977]",[0.0],[-1],8.39767281570796,1.553724087929864e-8,optimized
s038,80,7.8259,formation,formation,2,true,,1109.5009356906407,7.812050032508852,1.1182,15.7,1.0084,14155,1109.501,"[6.4658, 7.8121]","[8.0131, 8.3977]",[0.0],[-1],8.39767281570796,1.230193815773828e-7,optimized
s038,70,6.8476,formation,formation,2,true,,1131.7155891824073,6.61583644859114,1.1406,16.5,1.0617,14155,1131.716,"[6.3064, 6.6158]","[8.0131, 8.3977]",[0.0],[-1],8.39767281570796,0.011562389865225814,optimized
s038,60,5.8694,formation,formation,2,false,recovery_failed,1157.4062938164338,6.540342259672709,,14.8,0.9534,14155,1157.406,"[6.4396, 6.5403]","[8.0131, 8.3977]",[0.0],[-1],8.39767281570796,-0.6709446546727085,recovery_failed
s038,50,4.8912,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s038,40,3.9129,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s038,30,2.9347,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s040,100,6.6980,formation,formation,2,true,,948.5048760462367,6.692868491930557,1.2410,14.4,0.9414,90,948.505,"[6.4277, 6.6929]","[5.9073, 5.9059]",[0.0],[1],5.9058785577630175,0.004544573998866326,optimized
s040,90,6.0282,formation,formation,2,true,,1061.2896965917164,5.525225743718594,1.3886,13.8,0.9045,90,1061.29,"[5.5247, 5.5252]","[5.9073, 5.9059]",[0.0],[1],5.9058785577630175,0.016463371351546637,optimized
s040,80,5.3584,formation,formation,2,true,,1123.507252093527,4.697376816448404,1.4700,13.7,0.8939,101,1123.507,"[4.6962, 4.6974]","[4.6962, 4.6974]",[0.0],[-1],4.697376816448404,0.016111112111111107,seed_only
s040,70,4.6886,formation,formation,2,true,,1774.2815593418766,4.688632982342387,2.3214,16.0,1.0497,636,1774.282,"[1.0567, 4.6886]","[3.0028, 3.9497]",[0.0],[-1],3.949705720947367,3.74657613377849e-7,optimized
s040,60,4.0188,formation,formation,2,true,,1784.5095350800339,4.018825674473526,2.3348,14.4,0.9429,636,1784.51,"[2.9566, 4.0188]","[3.0028, 3.9497]",[0.0],[-1],3.949705720947367,3.05952647483565e-6,optimized
s040,50,3.3490,formation,formation,2,false,recovery_failed,1791.6016686942924,3.949705720947367,,14.2,0.9284,7575,1791.602,"[3.0028, 3.9497]","[3.0028, 3.9497]",[0.0],[-1],3.949705720947367,-0.600681608947367,recovery_failed
s040,40,2.6792,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s040,30,2.0094,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s043,100,9.5090,formation,formation,2,true,,897.6657630272363,6.523328862517847,1.1702,14.4,0.9247,57,897.666,"[5.7296, 6.5233]","[6.9988, 7.2057]",[0.0],[1],7.205682131721988,3.964148869272276e-9,optimized
s043,90,8.5581,formation,formation,2,true,,896.9795636357462,6.40833756717787,1.1693,14.4,0.9208,57,896.98,"[5.7364, 6.4083]","[6.9988, 7.2057]",[0.0],[1],7.205682131721988,2.092168819242579e-5,optimized
s043,80,7.6072,formation,formation,2,true,,897.1333319763971,5.877720686109273,1.1695,14.4,0.9253,57,897.133,"[5.4965, 5.8777]","[6.9988, 7.2057]",[0.0],[1],7.205682131721988,1.172291778581136e-8,optimized
s043,70,6.6563,formation,formation,2,true,,938.7847873346096,6.35034420594124,1.2238,15.9,1.0216,16358,938.785,"[5.4875, 6.3503]","[6.9988, 7.2057]",[0.0],[1],7.205682131721988,0.007464925454264224,optimized
s043,60,5.7054,formation,formation,2,false,recovery_failed,953.2445818421438,5.804626178792315,,14.7,0.9442,16358,953.245,"[5.9231, 5.8046]","[6.9988, 7.2057]",[0.0],[1],7.205682131721988,-0.09923488079231468,recovery_failed
s043,50,4.7545,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s043,40,3.8036,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s043,30,2.8527,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s045,100,8.7808,formation,formation,2,true,,1115.1718705462642,5.266081963728723,1.3796,13.8,0.8775,70,1115.172,"[4.7235, 5.2661]","[4.7925, 4.794]",[0.0],[-1],4.794037832374345,6.711143828397326e-5,optimized
s045,90,7.9027,formation,formation,2,true,,1114.3924345349078,5.250506330923224,1.3787,13.8,0.8801,70,1114.392,"[4.7163, 5.2505]","[4.7925, 4.794]",[0.0],[-1],4.794037832374345,4.383361783766304e-6,optimized
s045,80,7.0246,formation,formation,2,true,,1115.5953124625435,5.273643060276739,1.3802,13.9,0.8883,70,1115.595,"[4.7299, 5.2736]","[4.7925, 4.794]",[0.0],[-1],4.794037832374345,3.9412050227838336e-6,optimized
s045,70,6.1466,formation,formation,2,true,,1116.8013319947415,4.73837109926854,1.3817,13.8,0.8771,70,1116.801,"[4.7413, 4.7384]","[4.7925, 4.794]",[0.0],[-1],4.794037832374345,9.756952294992516e-7,optimized
s045,60,5.2685,formation,formation,2,true,,1117.0629039631697,4.7392834129521555,1.3820,13.7,0.8734,70,1117.063,"[4.7438, 4.7393]","[4.7925, 4.794]",[0.0],[-1],4.794037832374345,5.693589855582104e-5,optimized
s045,50,4.3904,formation,formation,2,true,,1121.4266141985825,4.355448980761241,1.3874,15.7,0.9993,13233,1121.427,"[4.5307, 4.3554]","[4.7925, 4.794]",[0.0],[-1],4.794037832374345,4.59164380117727e-5,optimized
s045,40,3.5123,formation,formation,2,false,recovery_failed,1122.4512037115237,3.7177683497613723,,15.3,0.9739,13233,1122.451,"[4.4688, 3.7178]","[4.7925, 4.794]",[0.0],[-1],4.794037832374345,-0.20544530076137235,recovery_failed
s045,30,2.6342,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s046,100,10.0078,formation,formation,2,true,,1089.765609694227,6.151443467734235,1.0769,15.1,0.9604,172,1089.766,"[6.7561, 6.1514]","[8.6176, 8.8064]",[0.0],[-1],8.806360984740916,3.3914108396493243e-7,optimized
s046,90,9.0070,formation,formation,2,true,,1187.5805218038352,7.389919306300958,1.1736,14.5,0.9210,172,1187.581,"[7.4846, 7.3899]","[8.6176, 8.8064]",[0.0],[-1],8.806360984740916,0.0007446598256163052,optimized
s046,80,8.0062,formation,formation,2,true,,1252.4303176004757,7.640480988465037,1.2376,15.9,1.0129,8262,1252.43,"[7.8648, 7.6405]","[8.6176, 8.8064]",[0.0],[-1],8.806360984740916,2.1213309082668275e-6,optimized
s046,70,7.0055,formation,formation,2,true,,1251.7332764453581,7.000256195223668,1.2370,14.9,0.9501,8262,1251.733,"[7.2517, 7.0003]","[8.6176, 8.8064]",[0.0],[-1],8.806360984740916,0.005212394776332729,optimized
s046,60,6.0047,formation,formation,2,true,,1255.1998559609,5.944471701646192,1.2404,16.1,1.0262,8262,1255.2,"[6.255, 5.9445]","[8.6176, 8.8064]",[0.0],[-1],8.806360984740916,2.277096723446448e-5,optimized
s046,50,5.0039,formation,formation,2,true,,1261.177119468904,5.003421000648001,1.2463,15.8,1.0066,8262,1261.177,"[5.0147, 5.0034]","[8.6176, 8.8064]",[0.0],[-1],8.806360984740916,0.0004854213519989159,optimized
s046,40,4.0031,formation,formation,2,false,recovery_failed,1266.2493804830451,4.955173455833468,,16.7,1.0601,8262,1266.249,"[5.7068, 4.9552]","[8.6176, 8.8064]",[0.0],[-1],8.806360984740916,-0.952048118833468,recovery_failed
s046,30,3.0023,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s047,100,5.8596,formation,formation,2,true,,1011.7349627541577,4.640367171011987,1.4169,13.6,0.8873,33,1011.735,"[4.6395, 4.6404]","[4.6395, 4.6404]",[0.0],[1],4.640367171011987,0.01611111211111111,seed_only
s047,90,5.2736,formation,formation,2,true,,1011.7349627541577,4.640367171011987,1.4169,13.6,0.8882,33,1011.735,"[4.6395, 4.6404]","[4.6395, 4.6404]",[0.0],[1],4.640367171011987,0.01611111211111111,seed_only
s047,80,4.6877,formation,formation,2,true,,1011.7349627541577,4.640367171011987,1.4169,13.6,0.8898,33,1011.735,"[4.6395, 4.6404]","[4.6395, 4.6404]",[0.0],[1],4.640367171011987,0.01611111211111111,seed_only
s047,70,4.1017,formation,formation,2,false,recovery_failed,2260.196001965127,3.9269544690788707,,14.2,0.9282,1241,2260.196,"[3.6789, 3.927]","[3.6789, 3.927]",[0.0],[1],3.9269544690788707,-0.021188020535170063,recovery_failed
s047,60,3.5158,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s047,50,2.9298,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s047,40,2.3438,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s047,30,1.7579,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s048,100,6.4952,formation,formation,2,true,,1091.2867761473958,5.134275693996811,1.1761,14.4,0.9235,58,1091.287,"[2.3278, 5.1343]","[2.2025, 3.1152]",[0.0],[-1],3.1152049754441387,1.2833227174269268e-6,optimized
s048,90,5.8457,formation,formation,2,true,,1091.5046905611935,5.036949109305104,1.1763,14.4,0.9211,58,1091.505,"[2.3313, 5.0369]","[2.2025, 3.1152]",[0.0],[-1],3.1152049754441387,6.884276899654651e-7,optimized
s048,80,5.1962,formation,formation,2,true,,1089.6757995819894,5.11259974552955,1.1743,14.5,0.9316,58,1089.676,"[2.3625, 5.1126]","[2.2025, 3.1152]",[0.0],[-1],3.1152049754441387,4.4577029711945215e-6,optimized
s048,70,4.5467,formation,formation,2,true,,1154.735533166351,3.1152049754441387,1.2444,13.6,0.8689,58,1154.736,"[2.2025, 3.1152]","[2.2025, 3.1152]",[0.0],[-1],3.1152049754441387,0.01611111211111111,seed_only
s048,60,3.8971,formation,formation,2,true,,1154.735533166351,3.1152049754441387,1.2444,13.7,0.8759,58,1154.736,"[2.2025, 3.1152]","[2.2025, 3.1152]",[0.0],[-1],3.1152049754441387,0.01611111211111111,seed_only
s048,50,3.2476,formation,formation,2,true,,1154.735533166351,3.1152049754441387,1.2444,13.7,0.8784,58,1154.736,"[2.2025, 3.1152]","[2.2025, 3.1152]",[0.0],[-1],3.1152049754441387,0.01611111211111111,seed_only
s048,40,2.5981,formation,formation,2,false,recovery_failed,1140.1790290955885,2.961301794761699,,16.5,1.0572,15918,1140.179,"[2.0884, 2.9613]","[2.2025, 3.1152]",[0.0],[-1],3.1152049754441387,-0.36321444376169865,recovery_failed
s048,30,1.9486,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s049,100,11.4189,formation,formation,2,true,,1090.151448213917,5.515759310392671,1.1854,15.0,0.9573,65,1090.151,"[3.3715, 5.5158]","[3.8553, 4.6427]",[0.0],[1],4.642692299085638,5.3430339666538096e-9,optimized
s049,90,10.2770,formation,formation,2,true,,1090.1832264574828,5.50323159226633,1.1854,15.0,0.9599,65,1090.183,"[3.3654, 5.5032]","[3.8553, 4.6427]",[0.0],[1],4.642692299085638,8.443271925367979e-9,optimized
s049,80,9.1351,formation,formation,2,true,,1090.2394938584569,5.489860852448137,1.1855,15.0,0.9600,65,1090.239,"[3.3481, 5.4899]","[3.8553, 4.6427]",[0.0],[1],4.642692299085638,1.4394339855478e-8,optimized
s049,70,7.9932,formation,formation,2,true,,1090.3542680107257,5.460320701724654,1.1856,14.9,0.9521,65,1090.354,"[3.3098, 5.4603]","[3.8553, 4.6427]",[0.0],[1],4.642692299085638,3.92047825280295e-8,optimized
s049,60,6.8513,formation,formation,2,true,,1090.4568262990272,5.421818139286005,1.1857,14.9,0.9526,65,1090.457,"[3.2592, 5.4218]","[3.8553, 4.6427]",[0.0],[1],4.642692299085638,7.362334865368414e-8,optimized
s049,50,5.7094,formation,formation,2,true,,1090.580507627355,5.353145590801361,1.1858,14.9,0.9503,65,1090.581,"[2.8485, 5.3531]","[3.8553, 4.6427]",[0.0],[1],4.642692299085638,1.503397305951948e-8,optimized
s049,40,4.5675,formation,formation,2,true,,1135.8211711702352,4.567546366176933,1.2350,15.6,0.9974,19726,1135.821,"[3.6097, 4.5675]","[3.8553, 4.6427]",[0.0],[1],4.642692299085638,2.088230663943591e-7,optimized
s049,30,3.4257,formation,formation,2,false,recovery_failed,1143.4230847938043,3.8319449233479923,,15.4,0.9855,19726,1143.423,"[3.0625, 3.8319]","[3.8553, 4.6427]",[0.0],[1],4.642692299085638,-0.4062847423479923,recovery_failed
s050,100,8.9086,formation,formation,2,true,,975.711670847655,3.996063002030961,1.2087,13.8,0.8947,56,975.712,"[0.9098, 3.9961]","[0.9121, 4.1777]",[0.0],[-1],4.177747647209964,2.366517088855835e-5,optimized
s050,90,8.0177,formation,formation,2,true,,975.4852325084015,3.992623907800075,1.2084,13.7,0.8938,56,975.485,"[0.91, 3.9926]","[0.9121, 4.1777]",[0.0],[-1],4.177747647209964,3.468093908306946e-5,optimized
s050,80,7.1269,formation,formation,2,true,,975.5304687051575,3.994197051269472,1.2085,13.7,0.8892,56,975.53,"[0.91, 3.9942]","[0.9121, 4.1777]",[0.0],[-1],4.177747647209964,3.9001486188932174e-5,optimized
s050,70,6.2360,formation,formation,2,true,,975.6023574812193,3.9968738887646342,1.2086,13.7,0.8897,56,975.602,"[0.91, 3.9969]","[0.9121, 4.1777]",[0.0],[-1],4.177747647209964,2.404575451717028e-5,optimized
s050,60,5.3452,formation,formation,2,true,,984.6512723032705,4.177747647209964,1.2198,13.6,0.8811,56,984.651,"[0.9121, 4.1777]","[0.9121, 4.1777]",[0.0],[-1],4.177747647209964,0.01611111211111111,seed_only
s050,50,4.4543,formation,formation,2,true,,984.6512723032705,4.177747647209964,1.2198,13.5,0.8778,56,984.651,"[0.9121, 4.1777]","[0.9121, 4.1777]",[0.0],[-1],4.177747647209964,0.01611111211111111,seed_only
s050,40,3.5634,formation,formation,2,true,,2226.5696988926593,1.2943928253855823,2.7582,13.7,0.8889,1212,2226.57,"[0.9145, 1.2944]","[0.9145, 1.2944]",[0.0],[1],1.2943928253855823,0.015926336520625927,seed_only
s050,30,2.6726,formation,formation,2,true,,2226.5696988926593,1.2943928253855823,2.7582,13.7,0.8937,1212,2226.57,"[0.9145, 1.2944]","[0.9145, 1.2944]",[0.0],[1],1.2943928253855823,0.015926336520625927,seed_only
s053,100,5.9518,formation,formation,2,true,,817.6936649440122,5.5112144747273195,1.1535,14.0,0.9203,20,817.694,"[1.8871, 5.5112]","[1.9841, 2.8065]",[0.0],[-1],2.8065085069424436,1.5910941354159149e-6,optimized
s053,90,5.3566,formation,formation,2,true,,814.6620725223069,4.770347727152468,1.1492,14.0,0.9209,20,814.662,"[1.8725, 4.7703]","[1.9841, 2.8065]",[0.0],[-1],2.8065085069424436,3.2834769310975387e-6,optimized
s053,80,4.7614,formation,formation,2,true,,817.5774438325539,4.538371097747249,1.1534,14.0,0.9194,20,817.577,"[1.8544, 4.5384]","[1.9841, 2.8065]",[0.0],[-1],2.8065085069424436,4.5594089467704175e-7,optimized
s053,70,4.1662,formation,formation,2,true,,854.7355331663507,2.8065085069424436,1.2058,13.6,0.8943,20,854.736,"[1.9841, 2.8065]","[1.9841, 2.8065]",[0.0],[-1],2.8065085069424436,0.01611111211111111,seed_only
s053,60,3.5711,formation,formation,2,true,,854.7355331663507,2.8065085069424436,1.2058,13.6,0.8923,20,854.736,"[1.9841, 2.8065]","[1.9841, 2.8065]",[0.0],[-1],2.8065085069424436,0.01611111211111111,seed_only
s053,50,2.9759,formation,formation,2,true,,854.7355331663507,2.8065085069424436,1.2058,13.8,0.9049,20,854.736,"[1.9841, 2.8065]","[1.9841, 2.8065]",[0.0],[-1],2.8065085069424436,0.01611111211111111,seed_only
s053,40,2.3807,formation,formation,2,false,recovery_failed,853.9112907481245,2.534385694944483,,15.0,0.9856,6983,853.911,"[1.7288, 2.5344]","[1.9841, 2.8065]",[0.0],[-1],2.8065085069424436,-0.15367194494448322,recovery_failed
s053,30,1.7855,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s055,100,5.0483,formation,formation,2,true,,1271.8013583159563,3.7254717708436793,1.2840,13.8,0.8750,123,1271.801,"[3.5652, 3.7255]","[3.5652, 3.7255]",[0.0],[-1],3.7254717708436793,0.01611111211111111,seed_only
s055,90,4.5435,formation,formation,2,true,,1271.8013583159563,3.7254717708436793,1.2840,13.6,0.8652,123,1271.801,"[3.5652, 3.7255]","[3.5652, 3.7255]",[0.0],[-1],3.7254717708436793,0.01611111211111111,seed_only
s055,80,4.0386,formation,formation,2,true,,1271.8013583159563,3.7254717708436793,1.2840,13.6,0.8627,123,1271.801,"[3.5652, 3.7255]","[3.5652, 3.7255]",[0.0],[-1],3.7254717708436793,0.01611111211111111,seed_only
s055,70,3.5338,formation,formation,2,false,recovery_failed,1271.8013583159563,3.7254717708436793,,14.4,0.9170,17023,1271.801,"[3.5652, 3.7255]","[3.5652, 3.7255]",[0.0],[-1],3.7254717708436793,-0.191660842843679,recovery_failed
s055,60,3.0290,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s055,50,2.5241,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s055,40,2.0193,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s055,30,1.5145,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s057,100,5.1397,formation,formation,2,true,,1232.6701938065478,5.122944928812096,1.1968,14.3,0.9122,8683,1232.67,"[4.8212, 5.1229]","[5.1411, 5.1404]",[0.0],[-1],5.140410218033128,0.01375736872587105,optimized
s057,90,4.6257,formation,formation,2,false,recovery_failed,1244.0767955836777,4.933727610798876,,15.3,0.9719,8683,1244.077,"[4.6986, 4.9337]","[5.1411, 5.1404]",[0.0],[-1],5.140410218033128,-0.30798127579887513,recovery_failed
s057,80,4.1118,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s057,70,3.5978,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s057,60,3.0838,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s057,50,2.5699,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s057,40,2.0559,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s057,30,1.5419,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s058,100,6.9173,formation,formation,2,true,,1011.7349627541577,5.1100185276089505,1.5909,13.7,0.8998,49,1011.735,"[5.1083, 5.11]","[5.1083, 5.11]",[0.0],[-1],5.1100185276089505,0.01611111211111111,seed_only
s058,90,6.2256,formation,formation,2,true,,1011.7349627541577,5.1100185276089505,1.5909,13.6,0.8936,49,1011.735,"[5.1083, 5.11]","[5.1083, 5.11]",[0.0],[-1],5.1100185276089505,0.01611111211111111,seed_only
s058,80,5.5338,formation,formation,2,true,,1011.7349627541577,5.1100185276089505,1.5909,13.6,0.8910,49,1011.735,"[5.1083, 5.11]","[5.1083, 5.11]",[0.0],[-1],5.1100185276089505,0.01611111211111111,seed_only
s058,70,4.8421,formation,formation,2,false,recovery_failed,1011.7349627541577,5.1100185276089505,,14.2,0.9330,7510,1011.735,"[5.1083, 5.11]","[5.1083, 5.11]",[0.0],[-1],5.1100185276089505,-0.2679199576089504,recovery_failed
s058,60,4.1504,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s058,50,3.4586,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s058,40,2.7669,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s058,30,2.0752,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s060,100,7.4188,formation,formation,2,true,,750.162255479534,4.902489141439745,1.1906,14.3,0.9423,30,750.162,"[3.2026, 4.9025]","[3.9799, 4.9107]",[0.0],[-1],4.910690177239887,0.00011924334243826229,optimized
s060,90,6.6769,formation,formation,2,true,,750.1818010199258,4.9258376607108145,1.1906,14.4,0.9465,30,750.182,"[3.2634, 4.9258]","[3.9799, 4.9107]",[0.0],[-1],4.910690177239887,1.2248204324928337e-6,optimized
s060,80,5.9351,formation,formation,2,true,,750.2283670664341,4.9881040212811145,1.1907,14.3,0.9404,30,750.228,"[3.5181, 4.9881]","[3.9799, 4.9107]",[0.0],[-1],4.910690177239887,5.963323459109892e-5,optimized
s060,70,5.1932,formation,formation,2,true,,775.2791261319945,5.193170747279492,1.2305,14.2,0.9343,30,775.279,"[3.0789, 5.1932]","[3.9799, 4.9107]",[0.0],[-1],4.910690177239887,1.707205079526375e-7,optimized
s060,60,4.4513,formation,formation,2,true,,812.5208083759104,3.8462701271454245,1.2896,14.5,0.9560,31,812.521,"[2.8408, 3.8463]","[3.6562, 4.3844]",[0.0],[-1],4.384432141066563,0.005244589566214684,optimized
s060,50,3.7094,formation,formation,2,true,,828.064740794255,3.509601263693906,1.3143,15.2,0.9994,3273,828.065,"[3.1014, 3.5096]","[3.6562, 4.3844]",[0.0],[-1],4.384432141066563,0.013382257147172413,optimized
s060,40,2.9675,formation,formation,2,false,recovery_failed,835.6293302606935,3.521056497255239,,14.0,0.9230,3273,835.629,"[3.4204, 3.5211]","[3.6562, 4.3844]",[0.0],[-1],4.384432141066563,-0.5535298292552389,recovery_failed
s060,30,2.2256,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s061,100,8.9677,formation,formation,2,true,,665.3812916938705,5.887870173888301,1.0715,14.3,0.9395,8,665.381,"[4.6574, 5.8879]","[7.2378, 7.9069]",[0.0],[1],7.906931320253807,0.01724606187070838,optimized
s061,90,8.0709,formation,formation,2,true,,674.4914222038144,5.9347010848947255,1.0862,14.4,0.9433,8,674.491,"[3.8131, 5.9347]","[7.2378, 7.9069]",[0.0],[1],7.906931320253807,0.016736792676645608,optimized
s061,80,7.1741,formation,formation,2,true,,735.3648081361849,5.31553779208068,1.1842,13.9,0.9124,18,735.365,"[0.9317, 5.3155]","[0.9665, 1.368]",[0.0],[1],1.3679799904727417,7.635491166418928e-9,optimized
s061,70,6.2774,formation,formation,2,true,,761.9412497849756,6.121057331018171,1.2270,13.9,0.9085,18,761.941,"[0.9309, 6.1211]","[0.9665, 1.368]",[0.0],[1],1.3679799904727417,0.0008573816688794977,optimized
s061,60,5.3806,formation,formation,2,true,,834.3413642071902,1.3679799904727417,1.3436,13.7,0.8984,18,834.341,"[0.9665, 1.368]","[0.9665, 1.368]",[0.0],[1],1.3679799904727417,0.01611111211111111,seed_only
s061,50,4.4838,formation,formation,2,true,,834.3413642071902,1.3679799904727417,1.3436,13.8,0.9038,18,834.341,"[0.9665, 1.368]","[0.9665, 1.368]",[0.0],[1],1.3679799904727417,0.01611111211111111,seed_only
s061,40,3.5871,formation,formation,2,true,,834.3413642071902,1.3679799904727417,1.3436,13.8,0.9018,18,834.341,"[0.9665, 1.368]","[0.9665, 1.368]",[0.0],[1],1.3679799904727417,0.01611111211111111,seed_only
s061,30,2.6903,formation,formation,2,true,,834.3413642071902,1.3679799904727417,1.3436,13.6,0.8912,18,834.341,"[0.9665, 1.368]","[0.9665, 1.368]",[0.0],[1],1.3679799904727417,0.01611111211111111,seed_only
s062,100,5.2141,formation,formation,2,true,,1119.7922799217067,3.8913426072506567,1.3902,15.0,0.9480,80,1119.792,"[3.229, 3.8913]","[3.8138, 3.8151]",[0.0],[1],3.8151075105466434,1.6676835084817867e-6,optimized
s062,90,4.6927,formation,formation,2,true,,1162.7876988664043,3.8151075105466434,1.4436,13.6,0.8648,80,1162.788,"[3.8138, 3.8151]","[3.8138, 3.8151]",[0.0],[1],3.8151075105466434,0.01611111211111111,seed_only
