scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status,sequential_leg1_length,sequential_replanned
s016,90,4.7968,sequential,sequential,2,true,,1227.9229782789046,4.588172214862425,1.3098,14.9,0.9492,5771,1227.923,"[3.8921, 4.5882]","[4.2123, 4.4061]",4.406129358255781,0.015209569982833286,optimized,1350.0,false
s016,80,4.2639,sequential,sequential,2,true,,1261.8806999412686,4.263857285929132,1.3461,14.8,0.9429,5771,1261.881,"[4.1249, 4.2639]","[4.2123, 4.4061]",4.406129358255781,1.2070868748992325e-8,optimized,1350.0,false
s016,70,3.7309,sequential,sequential,2,false,recovery_failed,1257.6910860788712,4.166809154406509,,14.8,0.9459,5771,1257.691,"[4.0669, 4.1668]","[4.2123, 4.4061]",4.406129358255781,-0.4359338944065083,recovery_failed,1350.0,false
s016,60,3.1979,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s016,50,2.6649,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s016,40,2.1319,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s016,30,1.5989,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s017,100,8.9550,sequential,sequential,2,true,,1016.3227969830525,4.791207803833248,1.1131,14.2,0.9153,196,1016.323,"[4.3945, 4.7912]","[5.767, 6.0182]",6.018214986308267,0.015349980985692289,optimized,1200.0,false
s017,90,8.0595,sequential,sequential,2,true,,1017.1932968205767,4.821515649739199,1.1141,14.3,0.9210,196,1017.193,"[4.4198, 4.8215]","[5.767, 6.0182]",6.018214986308267,0.01539325351724011,optimized,1200.0,false
s017,80,7.1640,sequential,sequential,2,true,,1017.2907861156008,4.880397057603559,1.1142,14.3,0.9185,196,1017.291,"[4.5016, 4.8804]","[5.767, 6.0182]",6.018214986308267,0.01545997363152521,optimized,1200.0,false
s017,70,6.2685,sequential,sequential,2,true,,1016.8958577948328,4.704220954422057,1.1138,14.1,0.9051,196,1016.896,"[4.4427, 4.7042]","[5.767, 6.0182]",6.018214986308267,0.01571337997267524,optimized,1200.0,false
s017,60,5.3730,sequential,sequential,2,false,recovery_failed,1128.4539703119947,6.018214986308267,,14.2,0.9147,1444,1128.454,"[5.767, 6.0182]","[5.767, 6.0182]",6.018214986308267,-0.6451925453082668,recovery_failed,1200.0,false
s017,50,4.4775,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s017,40,3.5820,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s017,30,2.6865,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s023,100,5.0964,sequential,sequential,2,true,,804.4462818432243,1.6486155763343058,1.2652,14.6,0.9493,65,804.446,"[0.8315, 1.6486]","[0.8375, 1.1857]",1.1856868033280135,0.0136778574920093,optimized,900.0,true
s023,90,4.5868,sequential,sequential,2,true,,854.7355331663507,1.1856868033280135,1.3443,13.8,0.9010,65,854.736,"[0.8375, 1.1857]","[0.8375, 1.1857]",1.1856868033280135,0.01592633652062593,seed_only,900.0,true
s023,80,4.0771,sequential,sequential,2,true,,854.7355331663507,1.1856868033280135,1.3443,13.8,0.8989,65,854.736,"[0.8375, 1.1857]","[0.8375, 1.1857]",1.1856868033280135,0.01592633652062593,seed_only,900.0,true
s023,70,3.5675,sequential,sequential,2,true,,854.7355331663507,1.1856868033280135,1.3443,13.7,0.8947,65,854.736,"[0.8375, 1.1857]","[0.8375, 1.1857]",1.1856868033280135,0.01592633652062593,seed_only,900.0,true
s023,60,3.0578,sequential,sequential,2,true,,854.7355331663507,1.1856868033280135,1.3443,13.8,0.8984,65,854.736,"[0.8375, 1.1857]","[0.8375, 1.1857]",1.1856868033280135,0.01592633652062593,seed_only,900.0,true
s023,50,2.5482,sequential,sequential,2,true,,854.7355331663507,1.1856868033280135,1.3443,13.8,0.8996,65,854.736,"[0.8375, 1.1857]","[0.8375, 1.1857]",1.1856868033280135,0.01592633652062593,seed_only,900.0,true
s023,40,2.0386,sequential,sequential,2,false,recovery_failed,1011.7349627541577,3.4867826041481753,,14.5,0.9423,3767,1011.735,"[3.3208, 3.4868]","[3.3208, 3.4868]",3.4867826041481753,-1.4482227151481752,recovery_failed,1050.0,false
s023,30,1.5289,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s024,100,10.8850,sequential,sequential,2,true,,923.6200709728387,7.892654595612454,1.0050,14.9,0.9511,47,923.62,"[4.1149, 7.8927]","[4.6412, 4.7853]",4.785289567114296,1.5044698525580315e-6,optimized,1050.0,true
s024,90,9.7965,sequential,sequential,2,true,,923.5955531489726,7.8834926562894285,1.0049,14.9,0.9521,47,923.596,"[4.1145, 7.8835]","[4.6412, 4.7853]",4.785289567114296,1.4308560486535726e-5,optimized,1050.0,true
s024,80,8.7080,sequential,sequential,2,true,,923.4743516558267,7.890064326256035,1.0048,14.9,0.9509,47,923.474,"[4.1218, 7.8901]","[4.6412, 4.7853]",4.785289567114296,8.648958835204667e-6,optimized,1050.0,true
s024,70,7.6195,sequential,sequential,2,true,,923.3210680243113,7.60679913096208,1.0046,14.8,0.9484,47,923.321,"[4.1293, 7.6068]","[4.6412, 4.7853]",4.785289567114296,3.6168798896719634e-6,optimized,1050.0,true
s024,60,6.5310,sequential,sequential,2,true,,921.3851323776848,6.529404327481396,1.0025,14.9,0.9565,47,921.385,"[4.1253, 6.5294]","[4.6412, 4.7853]",4.785289567114296,3.7726799842753278e-6,optimized,1050.0,true
s024,50,5.4425,sequential,sequential,2,true,,924.05912191721,5.39433036917144,1.0054,14.9,0.9553,47,924.059,"[3.8926, 5.3943]","[4.6412, 4.7853]",4.785289567114296,3.4718748150576173e-6,optimized,1050.0,true
s024,40,4.3540,sequential,sequential,2,false,recovery_failed,1115.2192499587309,4.730609310133368,,14.9,0.9532,4431,1115.219,"[4.6354, 4.7306]","[4.6421, 4.7369]",4.736862859798438,-0.37661380413336776,recovery_failed,1200.0,true
s024,30,3.2655,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s025,100,5.2959,sequential,sequential,2,true,,816.9956941718991,4.463550983414588,1.0744,14.1,0.9239,36,816.996,"[1.0169, 4.4636]","[1.0537, 1.4912]",1.4911862776269589,3.6600119156228172e-6,optimized,900.0,false
s025,90,4.7663,sequential,sequential,2,true,,848.6233522624271,1.999481023460646,1.1160,14.0,0.9183,36,848.623,"[1.0366, 1.9995]","[1.0537, 1.4912]",1.4911862776269589,0.01487786111106117,optimized,900.0,false
s025,80,4.2367,sequential,sequential,2,true,,848.7129163886457,2.0010353920110004,1.1161,14.1,0.9233,36,848.713,"[1.038, 2.001]","[1.0537, 1.4912]",1.4911862776269589,0.014905166276073096,optimized,900.0,false
s025,70,3.7071,sequential,sequential,2,true,,854.5884943560302,1.4975437982490865,1.1238,13.9,0.9102,36,854.588,"[1.045, 1.4975]","[1.0537, 1.4912]",1.4911862776269589,0.016196703213214547,optimized,900.0,false
s025,60,3.1775,sequential,sequential,2,true,,854.589145334864,1.5052029742261293,1.1238,13.8,0.9028,36,854.589,"[1.0447, 1.5052]","[1.0537, 1.4912]",1.4911862776269589,0.0161998456500186,optimized,900.0,false
