node,parent,agent,x,y,heading,dist,unc,c11,c12,c22,on_solution
5389,319,2,-44.127638,-504.361701,-7.839791,1500.000000,14.082415,144.012721,-13.912104,274.435178,false
5390,176,1,-281.349262,-300.269588,3.325901,1800.000000,13.677573,171.973791,-8.342911,203.909188,false
5390,176,2,-281.349262,-300.269588,3.325901,1800.000000,13.677573,171.973791,-8.342911,203.909188,false
5391,1779,1,436.778937,362.677649,2.690712,2250.000000,0.927600,1.238770,0.080803,0.602929,false
5391,1779,2,431.468974,256.406892,2.929174,2250.000000,2.817756,14.103099,-1.635038,4.659467,false
5392,4807,1,725.553852,-429.241645,-0.891627,900.000000,1.044934,1.432997,-0.205963,0.861578,false
5392,4807,2,725.553852,-429.241645,-0.891627,900.000000,1.044934,1.432997,-0.205963,0.861578,false
5393,2052,1,352.529806,-191.085612,-4.537591,1350.000000,3.136846,5.189011,-3.031099,20.429563,false
5393,2052,2,352.529806,-191.085612,-4.537591,1350.000000,3.136846,5.189011,-3.031099,20.429563,false
5394,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5394,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5395,4679,1,930.037284,31.726118,2.322117,1800.000000,8.493809,51.714283,-14.574347,104.754088,false
5395,4679,2,645.450967,165.940198,3.424315,1800.000000,8.608748,67.323624,-20.745011,87.973978,false
5396,1582,1,202.257560,-304.807901,-2.016638,1350.000000,10.536755,117.439998,20.859866,108.662169,false
5396,1582,2,-170.841360,-98.074429,-2.127743,1350.000000,9.686198,154.319321,50.522610,73.582383,false
5397,1023,1,467.790852,281.312111,0.104715,2700.000000,2.962493,14.764099,1.311969,5.333601,false
5397,1023,2,467.790852,281.312111,0.104715,2700.000000,2.962493,14.764099,1.311969,5.333601,false
5398,5181,1,841.724227,-11.999444,-1.297623,1350.000000,10.316258,88.010614,0.136724,128.692862,false
5398,5181,2,-94.147870,369.020366,0.942639,1350.000000,10.558618,102.104420,6.931031,122.196626,false
5399,5185,1,-35.438122,-440.646896,4.239429,1500.000000,9.694471,86.636962,40.212008,120.615570,false
5399,5185,2,721.699696,-506.413993,-0.822298,1500.000000,2.270004,6.532035,-1.928782,4.634509,false
5400,2362,1,253.681282,-109.971199,-3.993274,2250.000000,5.113808,29.186610,-17.245325,33.620822,false
5400,2362,2,253.681282,-109.971199,-3.993274,2250.000000,5.113808,29.186610,-17.245325,33.620822,false
5401,3479,1,1328.553994,284.141754,0.907508,2400.000000,13.797529,177.218785,10.814099,205.160906,false
5401,3479,2,186.522448,-678.076734,-2.113445,2400.000000,5.960767,35.450756,37.456371,75.186363,false
5402,996,1,-37.612217,39.893163,8.621762,2250.000000,9.009606,82.244535,32.127922,92.665861,false
5402,996,2,-37.612217,39.893163,8.621762,2250.000000,9.009606,82.244535,32.127922,92.665861,false
5403,1151,1,-81.818091,-521.510734,-2.348665,2100.000000,14.658448,195.655709,-9.890434,236.471393,false
5403,1151,2,1204.554066,-78.902021,5.734357,2100.000000,10.401253,174.643716,-42.642790,77.429831,false
5404,2978,1,1117.984340,-436.750259,5.670422,2700.000000,8.315142,94.550454,-32.549179,61.766041,false
5404,2978,2,-111.458714,553.929236,2.197906,2700.000000,12.608406,166.854129,-52.528489,167.998908,false
5405,2320,1,169.139642,-73.029686,6.058821,2100.000000,14.370068,263.057307,42.816685,169.069796,false
5405,2320,2,878.975239,147.283173,-4.622890,2100.000000,14.488565,211.352792,-18.664473,210.142205,false
5406,469,1,714.777402,-473.831948,-2.586031,1200.000000,1.367774,2.508500,0.005384,1.395233,false
5406,469,2,714.777402,-473.831948,-2.586031,1200.000000,1.367774,2.508500,0.005384,1.395233,false
5407,5251,1,915.543492,207.798476,5.958555,2250.000000,13.793086,205.946925,-14.834140,176.816533,false
5407,5251,2,142.487016,70.868802,6.564171,2250.000000,14.058791,234.203880,-39.746084,173.545891,false
5408,5249,1,108.183898,282.508035,-4.914286,1500.000000,11.165269,133.442657,27.719225,122.219383,false
5408,5249,2,276.846420,211.638839,-5.332173,1500.000000,11.149203,133.059032,27.639837,121.867902,false
5409,75,1,-239.120361,319.427669,3.029597,600.000000,8.880474,105.182362,-20.858470,63.265537,false
5409,75,2,331.708625,-301.464572,-1.035302,600.000000,2.502237,6.109689,-0.679772,6.492075,false
5410,3595,1,111.280939,353.320681,2.322940,2100.000000,8.124738,64.936547,-18.056542,72.124852,false
5410,3595,2,111.280939,353.320681,2.322940,2100.000000,8.124738,64.936547,-18.056542,72.124852,false
5411,2320,1,-101.961701,43.468116,2.554233,2100.000000,14.483673,254.470669,34.670655,177.656434,false
5411,2320,2,878.975239,147.283173,-4.622890,2100.000000,14.488565,211.352792,-18.664473,210.142205,false
5412,1287,1,764.023606,313.329384,8.510646,2700.000000,10.278237,111.318356,1.052741,100.265348,false
5412,1287,2,764.023606,313.329384,8.510646,2700.000000,10.278237,111.318356,1.052741,100.265348,false
5413,537,1,761.128566,165.223806,-2.708911,1650.000000,11.661681,185.843471,27.248067,103.512094,false
5413,537,2,761.128566,165.223806,-2.708911,1650.000000,11.661681,185.843471,27.248067,103.512094,false
5414,3719,1,926.306404,-392.292893,-8.213660,2250.000000,4.587887,27.905756,-2.771477,16.151841,false
5414,3719,2,-181.304726,-1.968594,-9.933228,2250.000000,13.570478,201.786768,41.081170,176.432714,false
5415,82,1,-70.629199,-114.949979,3.114627,1800.000000,9.812103,181.160254,-8.499101,51.565211,false
5415,82,2,641.267464,366.797997,2.199413,1800.000000,1.113514,1.860829,-0.254223,0.860916,false
5416,1304,1,862.080251,620.803215,1.138589,2100.000000,8.915619,74.158956,16.612268,88.921852,false
5416,1304,2,862.080251,620.803215,1.138589,2100.000000,8.915619,74.158956,16.612268,88.921852,false
5417,4188,1,100.439480,631.150260,-5.348044,1800.000000,13.019385,191.342511,22.128562,152.717821,false
5417,4188,2,985.643682,160.958092,6.631900,1800.000000,9.178753,88.832411,-3.709969,80.057967,false
5418,475,1,308.003676,-271.500785,4.251524,1050.000000,4.463490,19.995867,-0.427793,19.859033,false
5418,475,2,443.482618,-46.216407,0.853842,1050.000000,6.318150,43.981966,3.182656,36.461698,false
5419,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5419,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5420,1470,1,556.138844,-281.295278,-2.816175,2250.000000,1.149902,1.316989,-0.122756,1.339024,false
5420,1470,2,549.570933,179.562679,-2.555607,2250.000000,9.104297,112.234794,3.884309,61.349465,false
5421,3818,1,328.907939,774.163281,1.810546,1800.000000,5.233395,13.635570,-15.230311,72.024003,false
5421,3818,2,328.907939,774.163281,1.810546,1800.000000,5.233395,13.635570,-15.230311,72.024003,false
5422,5293,1,556.588600,14.035704,-5.185110,2550.000000,5.053996,21.971813,25.137830,58.454387,false
5422,5293,2,43.428645,-334.782457,-8.337692,2550.000000,5.626862,27.712719,31.435783,71.832145,false
5423,5068,1,623.402486,-161.779172,0.140928,900.000000,4.166149,38.959088,5.123492,8.406472,false
5423,5068,2,623.402486,-161.779172,0.140928,900.000000,4.166149,38.959088,5.123492,8.406472,false
5424,1746,1,660.086555,-366.196500,-0.093115,1050.000000,1.889640,5.823324,-0.599981,2.251319,false
5424,1746,2,-219.935433,-316.671793,-3.725798,1050.000000,8.480163,81.771087,4.442397,63.484993,false
5425,3724,1,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5425,3724,2,1178.460587,-71.347638,-0.250826,1800.000000,13.080776,227.413681,-53.688471,141.416105,false
5426,2098,1,110.873909,-235.053703,3.255520,1650.000000,9.251850,127.648636,13.286287,58.781082,false
5426,2098,2,667.806161,130.410016,3.099816,1650.000000,10.138429,129.791708,-7.715345,81.860751,false
5427,957,1,231.848024,544.587134,1.982750,2400.000000,3.773524,10.652412,-11.574900,31.611731,false
5427,957,2,231.848024,544.587134,1.982750,2400.000000,3.773524,10.652412,-11.574900,31.611731,false
5428,4658,1,1259.966218,304.763354,0.460892,1500.000000,11.055453,217.035536,13.981413,69.730306,false
5428,4658,2,1259.966218,304.763354,0.460892,1500.000000,11.055453,217.035536,13.981413,69.730306,false
5429,1075,1,259.007802,314.274462,2.658557,2250.000000,2.833697,11.496543,0.023200,5.608540,false
5429,1075,2,638.333710,110.939071,4.242267,2250.000000,8.365956,77.264202,16.532450,66.936713,false
5430,5293,1,86.195624,-554.854886,-8.689698,2700.000000,5.912248,57.808950,40.579399,49.620638,false
5430,5293,2,-26.331365,-467.573801,-8.337692,2700.000000,5.913554,57.832269,40.594754,49.640859,false
5431,2894,1,-27.323761,-546.433813,3.831570,2400.000000,8.209684,92.275728,47.496347,73.676096,false
5431,2894,2,-27.323761,-546.433813,3.831570,2400.000000,8.209684,92.275728,47.496347,73.676096,false
5432,4097,1,-212.012791,-189.401325,-5.564095,1950.000000,10.790687,153.726355,49.088514,103.870974,false
5432,4097,2,905.509021,133.864611,1.529666,1950.000000,8.984337,74.434492,24.313334,95.474358,false
5433,4517,1,-310.037981,282.396715,2.917800,2250.000000,15.210755,314.459428,-53.578125,179.359665,false
5433,4517,2,88.486116,194.987251,2.230378,2250.000000,11.281099,128.868509,-55.743018,149.789941,false
5434,4637,1,-427.924964,402.001840,9.215896,2550.000000,10.617415,183.474899,-7.315203,69.554209,false
5434,4637,2,-427.924964,402.001840,9.215896,2550.000000,10.617415,183.474899,-7.315203,69.554209,false
5435,5308,1,111.797904,445.800887,1.857010,2250.000000,9.079130,73.963684,4.505183,92.141184,false
5435,5308,2,111.797904,445.800887,1.857010,2250.000000,9.079130,73.963684,4.505183,92.141184,false
5436,4269,1,700.882577,458.895386,8.423922,2700.000000,2.301117,7.799963,-1.040192,3.733412,false
5436,4269,2,535.498999,-135.877830,5.781838,2700.000000,6.854223,49.117084,-3.915597,45.248768,false
5437,542,1,155.641535,126.972911,5.569506,1800.000000,12.934520,192.219471,-30.858063,150.568071,false
5437,542,2,-14.947563,465.346773,8.745885,1800.000000,12.913531,193.344339,-30.486672,148.636865,false
5438,5177,1,1303.906980,-151.927999,6.346223,2550.000000,14.622740,265.615461,16.489684,173.155710,false
5438,5177,2,1303.906980,-151.927999,6.346223,2550.000000,14.622740,265.615461,16.489684,173.155710,false
5439,426,1,426.760736,-623.068739,-1.159791,900.000000,7.528831,44.046114,-25.798024,88.056219,false
5439,426,2,426.760736,-623.068739,-1.159791,900.000000,7.528831,44.046114,-25.798024,88.056219,false
5440,4773,1,359.330572,-393.983592,6.112941,2550.000000,2.781765,7.679959,-0.765420,7.873202,false
5440,4773,2,359.330572,-393.983592,6.112941,2550.000000,2.781765,7.679959,-0.765420,7.873202,false
5441,4649,1,860.871746,177.531337,0.383512,1650.000000,10.485951,134.305803,-2.015657,90.049730,false
5441,4649,2,830.117226,-452.697864,-3.074860,1650.000000,1.146520,1.750829,-0.203774,1.010639,false
5442,107,1,777.573024,-19.818902,-0.758066,1050.000000,6.608341,71.119563,-49.935679,61.876864,false
5442,107,2,449.363957,749.805914,0.907508,1050.000000,6.650925,53.750362,40.587338,67.051648,false
5443,2549,1,625.861244,-272.992004,-2.813646,1800.000000,5.659689,37.072393,-1.203766,27.716136,false
5443,2549,2,1181.778087,503.526490,0.745634,1800.000000,12.716135,195.517791,19.138296,135.605000,false
5444,4340,1,271.074284,399.777015,1.584582,1050.000000,1.354661,2.583627,0.253396,1.328297,false
5444,4340,2,-114.733231,-164.936066,4.145717,1050.000000,12.105583,139.403847,0.282837,154.052824,false
5445,786,1,124.865495,-575.412493,-8.105855,1800.000000,15.636430,198.749025,0.040907,300.777544,false
5445,786,2,-179.989707,-155.519502,-1.201948,1800.000000,15.316696,167.383201,-30.576056,334.398032,false
5446,4592,1,1024.810977,227.946459,-2.300610,2400.000000,13.456654,180.636143,-19.254933,183.580525,false
5446,4592,2,452.778929,95.239672,4.311655,2400.000000,6.656148,48.544566,6.193491,41.224618,false
5447,675,1,1179.993834,-135.695934,-0.308137,2100.000000,14.901903,267.437107,-9.625887,184.739802,false
5447,675,2,1208.211946,-94.020431,-0.146993,2100.000000,14.901825,267.434650,-9.625851,184.737658,false
5448,908,1,111.488924,-292.555275,-0.732550,1650.000000,14.327635,219.614717,-25.686382,194.887331,false
5448,908,2,306.208277,-425.005887,5.060112,1650.000000,11.563907,137.412290,-14.697459,131.706624,false
5449,181,1,455.743898,146.041764,1.889954,1050.000000,8.961013,68.986745,-18.636853,98.502734,false
5449,181,2,455.743898,146.041764,1.889954,1050.000000,8.961013,68.986745,-18.636853,98.502734,false
5450,3481,1,413.042310,-196.077071,-4.875361,1650.000000,1.707659,2.304543,0.044436,3.690802,false
5450,3481,2,413.042310,-196.077071,-4.875361,1650.000000,1.707659,2.304543,0.044436,3.690802,false
5451,763,1,936.373782,425.793549,7.084638,1800.000000,9.495106,135.242765,21.994720,63.678520,false
5451,763,2,936.373782,425.793549,7.084638,1800.000000,9.495106,135.242765,21.994720,63.678520,false
5452,323,1,769.489608,427.808729,2.603127,1800.000000,9.793390,129.760183,-28.803892,77.284779,false
5452,323,2,769.489608,427.808729,2.603127,1800.000000,9.793390,129.760183,-28.803892,77.284779,false
5453,1261,1,16.857551,68.026367,1.292965,2100.000000,14.551431,188.904436,33.320577,243.222667,false
5453,1261,2,1089.156805,-230.841430,5.398862,2100.000000,10.664960,135.285374,-53.503562,116.788174,false
5454,1580,1,964.908076,75.978842,-1.493469,2250.000000,13.597951,162.719525,-24.619912,213.838715,false
5454,1580,2,614.104716,-473.355215,5.485925,2250.000000,3.550766,18.976792,-14.409377,19.317823,false
5455,2473,1,-339.518695,-201.051768,2.777535,1350.000000,13.691298,201.696071,-13.261751,175.085162,false
5455,2473,2,-339.518695,-201.051768,2.777535,1350.000000,13.691298,201.696071,-13.261751,175.085162,false
5456,683,1,569.882058,172.114092,2.530741,1650.000000,10.135890,123.876418,-14.655525,86.937655,false
5456,683,2,569.882058,172.114092,2.530741,1650.000000,10.135890,123.876418,-14.655525,86.937655,false
5457,5068,1,727.566306,-344.571918,-0.569342,1050.000000,1.059110,1.506408,-0.214752,0.865873,false
5457,5068,2,727.566306,-344.571918,-0.569342,1050.000000,1.059110,1.506408,-0.214752,0.865873,false
5458,97,1,997.843452,-80.865415,1.533348,1650.000000,7.197419,33.316759,-5.491535,81.451231,false
5458,97,2,1002.901804,120.719480,0.307278,1650.000000,7.542662,49.222546,-4.446080,66.157453,false
5459,1293,1,594.443616,-349.499512,-0.911809,1500.000000,2.268623,5.151264,-2.436997,6.294949,false
5459,1293,2,1031.003516,-26.093599,0.186579,1500.000000,11.151969,154.924504,3.247828,99.903827,false
5460,679,1,48.161047,697.403583,1.751038,1800.000000,9.271079,62.401726,-7.176931,119.218041,false
5460,679,2,-97.127033,-165.669453,-3.197457,1800.000000,8.285164,130.491633,3.136171,36.184894,false
5461,5332,1,359.685264,-310.974671,-3.009020,2250.000000,1.187055,1.574824,-0.064296,1.263440,false
5461,5332,2,359.685264,-310.974671,-3.009020,2250.000000,1.187055,1.574824,-0.064296,1.263440,false
5462,4285,1,438.767604,154.735891,3.942380,1950.000000,4.725244,31.894040,22.145739,31.007996,false
5462,4285,2,438.767604,154.735891,3.942380,1950.000000,4.725244,31.894040,22.145739,31.007996,false
5463,918,1,859.599365,-156.834096,0.437444,1200.000000,5.561129,62.547838,22.438542,23.340783,false
5463,918,2,859.599365,-156.834096,0.437444,1200.000000,5.561129,62.547838,22.438542,23.340783,false
5464,3723,1,-84.906871,-76.118054,4.330553,2550.000000,12.179874,153.596712,20.335679,145.973598,false
5464,3723,2,-84.906871,-76.118054,4.330553,2550.000000,12.179874,153.596712,20.335679,145.973598,false
5465,2800,1,283.526802,167.779385,7.308425,1350.000000,13.534291,184.763551,-19.681330,183.700611,false
5465,2800,2,805.613261,-547.141571,-1.340764,1350.000000,3.129665,5.988532,-3.820073,18.457134,false
5466,3995,1,665.960698,8.921845,-0.275522,2400.000000,13.214361,200.733292,-43.781458,161.451690,false
5466,3995,2,331.599959,-357.468005,-1.188343,2400.000000,3.115288,9.646440,-1.026107,9.873103,false
5467,373,1,14.638858,205.864369,3.042058,2100.000000,12.160469,189.951388,1.871692,115.140569,false
5467,373,2,536.222849,-324.470271,-3.057470,2100.000000,0.904045,0.852202,-0.063515,0.788558,false
5468,741,1,-464.880351,688.186813,2.250492,1050.000000,11.893438,143.151293,-38.736456,150.258600,false
5468,741,2,-464.880351,688.186813,2.250492,1050.000000,11.893438,143.151293,-38.736456,150.258600,false
5469,2548,1,834.099369,478.824647,2.158624,1950.000000,12.234666,128.822082,-18.869410,176.695403,false
5469,2548,2,3.481383,103.556366,8.471582,1950.000000,12.369875,166.825113,-53.637324,157.591325,false
5470,1,1,-27.075470,-147.536161,-1.752294,150.000000,3.742665,5.854397,3.308628,35.385054,false
5470,1,2,-12.684419,149.462723,1.655460,150.000000,3.750961,5.548991,0.179443,35.680145,false
5471,1781,1,297.795432,-442.666514,4.886348,1650.000000,5.331941,21.578248,-7.230229,39.878969,false
5471,1781,2,398.782855,-115.658533,1.000637,1650.000000,5.381605,25.749207,4.707826,33.435665,false
5472,1036,1,88.468531,-165.034898,-0.836703,2700.000000,17.662408,290.559992,10.582195,335.322986,false
5472,1036,2,88.468531,-165.034898,-0.836703,2700.000000,17.662408,290.559992,10.582195,335.322986,false
5473,2756,1,166.434940,-446.488544,-1.490617,1500.000000,9.646408,86.261493,5.422473,100.720496,false
5473,2756,2,644.231876,75.725696,-3.144323,1500.000000,10.442268,192.901210,-7.475631,61.927121,false
5474,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5474,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5475,906,1,1096.379218,-331.372495,-0.525907,1500.000000,9.258941,117.439626,-13.620443,64.158953,false
5475,906,2,956.357638,33.444512,0.429728,1500.000000,9.239552,120.884468,13.524224,61.801368,false
5476,537,1,761.128566,165.223806,-2.708911,1650.000000,11.661681,185.843471,27.248067,103.512094,false
5476,537,2,761.128566,165.223806,-2.708911,1650.000000,11.661681,185.843471,27.248067,103.512094,false
5477,4205,1,-138.873961,-171.050409,-2.339083,1950.000000,14.223889,238.062114,-10.702925,172.423646,false
5477,4205,2,497.421672,-91.612878,0.478084,1950.000000,9.615666,103.789372,5.373453,82.647360,false
5478,349,1,-7.192146,584.802615,8.520134,1800.000000,12.286703,155.046193,-31.867416,153.537347,false
5478,349,2,-7.192146,584.802615,8.520134,1800.000000,12.286703,155.046193,-31.867416,153.537347,false
5479,3451,1,1159.439809,354.697713,-0.041231,1650.000000,6.678426,120.432191,-5.126097,16.736053,false
5479,3451,2,1159.439809,354.697713,-0.041231,1650.000000,6.678426,120.432191,-5.126097,16.736053,false
5480,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5480,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5481,2892,1,56.612207,-454.480086,5.187708,1050.000000,11.933870,114.180383,-13.643985,179.267517,false
5481,2892,2,56.612207,-454.480086,5.187708,1050.000000,11.933870,114.180383,-13.643985,179.267517,false
5482,4359,1,-389.477398,130.144266,3.435325,1950.000000,16.404738,252.441288,-32.233015,291.006612,false
5482,4359,2,-389.477398,130.144266,3.435325,1950.000000,16.404738,252.441288,-32.233015,291.006612,false
5483,4524,1,45.625300,-106.836075,2.673425,2700.000000,5.941454,80.320897,-34.311389,30.171768,false
5483,4524,2,317.163019,449.051621,-3.646318,2700.000000,0.985076,1.386198,0.056674,0.681605,false
5484,867,1,287.136673,-154.078182,7.490175,1200.000000,12.569554,159.825159,-3.233451,156.248595,false
5484,867,2,287.136673,-154.078182,7.490175,1200.000000,12.569554,159.825159,-3.233451,156.248595,false
5485,8,1,526.699649,348.667119,0.837682,750.000000,1.210054,2.133941,-0.238629,1.031387,false
5485,8,2,401.801289,107.802569,-1.806177,750.000000,5.293651,23.639220,6.982224,35.281437,false
5486,5015,1,1.906467,116.604806,-6.241612,2550.000000,11.986910,166.253037,-20.740104,126.769542,false
5486,5015,2,1.906467,116.604806,-6.241612,2550.000000,11.986910,166.253037,-20.740104,126.769542,false
5487,2758,1,335.102630,257.278324,7.193728,1950.000000,3.281313,14.961903,1.530766,7.904869,false
5487,2758,2,93.127186,141.379638,9.407598,1950.000000,14.299986,183.809716,35.071267,234.187798,false
5488,660,1,878.448443,-379.836972,-2.745720,1800.000000,1.483182,2.915692,-0.351519,1.702103,true
5488,660,2,878.448443,-379.836972,-2.745720,1800.000000,1.483182,2.915692,-0.351519,1.702103,true
5489,528,1,152.832499,575.533877,1.434054,600.000000,7.343187,28.260232,31.844577,138.771047,false
5489,528,2,152.832499,575.533877,1.434054,600.000000,7.343187,28.260232,31.844577,138.771047,false
5490,773,1,-423.167774,-599.126592,-2.276510,1500.000000,12.077130,190.295794,27.956423,115.902980,false
5490,773,2,-188.338583,178.003149,-4.594985,1500.000000,12.281249,154.127690,-26.265373,152.077016,false
5491,2876,1,-202.460021,26.279587,8.851378,2400.000000,16.529229,298.985048,8.671016,249.918322,false
5491,2876,2,-202.460021,26.279587,8.851378,2400.000000,16.529229,298.985048,8.671016,249.918322,false
5492,715,1,495.333365,536.492970,2.521104,1800.000000,3.291105,19.432555,-9.770552,10.949789,false
5492,715,2,1022.947040,-372.061524,-0.398997,1800.000000,4.618794,43.319537,-13.751124,14.870919,false
5493,761,1,219.270396,462.361441,8.207342,1650.000000,3.984294,12.225217,-5.455202,23.047624,false
5493,761,2,219.270396,462.361441,8.207342,1650.000000,3.984294,12.225217,-5.455202,23.047624,false
5494,2437,1,215.574055,102.223694,3.763130,1950.000000,10.928235,135.829194,23.480136,109.063161,false
5494,2437,2,872.901636,45.805807,-2.709043,1950.000000,12.117782,159.761323,7.329286,135.301147,false
5495,3531,1,136.859096,423.193131,2.176311,2250.000000,5.939455,48.313291,-19.665992,33.763530,false
5495,3531,2,136.859096,423.193131,2.176311,2250.000000,5.939455,48.313291,-19.665992,33.763530,false
5496,26,1,-477.437625,325.340095,3.166852,900.000000,10.890502,167.628252,-6.303640,84.152981,false
5496,26,2,-173.307020,-486.415643,-2.294787,900.000000,10.361602,117.723235,65.235078,134.063453,false
5497,434,1,-426.284764,192.082209,2.868587,2700.000000,17.047836,351.331231,49.762040,247.462538,false
5497,434,2,431.864808,-201.198866,-3.323231,2700.000000,1.445603,2.226781,-0.223684,1.983655,false
5498,4297,1,582.239494,132.885171,-6.620718,1650.000000,8.415061,81.527682,-1.577358,61.537427,false
5498,4297,2,864.869357,231.547623,6.502653,1650.000000,7.763624,79.207949,12.752790,47.919079,false
5499,343,1,-421.202437,71.814662,9.844634,1650.000000,15.120418,243.330170,-21.905708,216.784396,false
5499,343,2,618.797956,236.227762,6.498756,1650.000000,8.843018,106.353155,-5.442196,57.776349,false
5500,4861,1,879.861336,653.194049,1.803711,2100.000000,12.110108,103.342646,15.457203,210.431349,false
5500,4861,2,879.861336,653.194049,1.803711,2100.000000,12.110108,103.342646,15.457203,210.431349,false
5501,1053,1,639.535786,-182.885490,-3.755414,1950.000000,4.474338,33.756236,-16.162894,19.612011,false
5501,1053,2,639.535786,-182.885490,-3.755414,1950.000000,4.474338,33.756236,-16.162894,19.612011,false
5502,2001,1,-116.711927,517.552460,2.620969,1650.000000,6.963701,98.950657,-40.920837,40.687945,false
5502,2001,2,611.476346,669.968722,2.213471,1650.000000,8.862571,89.321605,-23.326221,75.160497,false
5503,3106,1,-1.172798,3.726329,-3.533902,2250.000000,10.197389,118.229272,0.047399,91.459973,false
5503,3106,2,-1.172798,3.726329,-3.533902,2250.000000,10.197389,118.229272,0.047399,91.459973,false
5504,1969,1,911.206957,-10.508118,-1.065113,2550.000000,8.808334,64.358197,-30.094637,107.606980,false
5504,1969,2,467.295884,317.110747,-0.424152,2550.000000,1.585603,3.775415,-0.192783,1.684067,false
5505,4205,1,318.799614,-122.347336,-0.590479,1950.000000,9.696603,104.514732,-16.807439,87.289364,false
5505,4205,2,497.421672,-91.612878,0.478084,1950.000000,9.610100,102.276199,-5.643004,83.705765,false
5506,455,1,386.368937,124.310116,3.633158,2250.000000,7.972275,100.722507,21.784422,44.816934,false
5506,455,2,-263.340969,54.949985,-2.988055,2250.000000,14.094501,231.636107,-36.475844,176.113664,false
5507,270,1,941.733117,375.082371,0.256516,1950.000000,12.046764,153.988356,-19.485310,139.236551,false
5507,270,2,432.541791,-284.478363,6.983716,1950.000000,0.861342,0.738617,-0.063362,0.750655,false
5508,1180,1,-141.977582,-7.733774,3.779974,2400.000000,7.777688,116.503780,51.478960,54.156337,false
5508,1180,2,-141.977582,-7.733774,3.779974,2400.000000,7.777688,116.503780,51.478960,54.156337,false
5509,188,1,546.601512,-407.743909,-1.347250,1050.000000,1.959011,2.907199,-0.777637,5.274100,false
5509,188,2,546.601512,-407.743909,-1.347250,1050.000000,1.959011,2.907199,-0.777637,5.274100,false
5510,4331,1,496.067451,-322.973313,3.828540,1800.000000,0.861002,0.736660,-0.064203,0.751614,false
5510,4331,2,496.067451,-322.973313,3.828540,1800.000000,0.861002,0.736660,-0.064203,0.751614,false
5511,892,1,1301.140001,241.516283,0.041431,2100.000000,12.994682,215.441609,-16.330883,133.590699,false
5511,892,2,-317.851910,787.658811,1.909629,2100.000000,11.466318,150.561361,-123.138914,215.521744,false
5512,5286,1,668.031159,118.847321,6.610799,2550.000000,8.085491,69.286972,12.632928,63.987546,false
5512,5286,2,-15.265930,233.274467,3.177103,2550.000000,8.048701,86.753909,-0.156114,48.374521,false
5513,3724,1,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5513,3724,2,1033.154416,-34.117048,-0.250826,1650.000000,12.429390,191.967187,-45.673901,135.195932,false
5514,2130,1,321.507537,311.873340,1.105836,600.000000,1.167849,1.920953,0.192374,0.987609,false
5514,2130,2,321.507537,311.873340,1.105836,600.000000,1.167849,1.920953,0.192374,0.987609,false
5515,2182,1,-260.581231,41.547863,4.142452,750.000000,10.199710,98.539313,13.094269,111.575253,false
5515,2182,2,547.629495,-293.270767,-1.109669,750.000000,0.996593,0.979424,-0.103951,1.018196,false
5516,27,1,166.961429,-257.459434,-3.458726,1350.000000,3.692312,35.132515,-9.113818,7.654586,false
5516,27,2,339.841886,-315.237197,-3.363603,1350.000000,1.727498,3.775448,-0.575067,2.446451,false
5517,2911,1,127.851445,-57.771453,2.296612,2100.000000,5.598267,43.478675,-35.798000,52.065292,false
5517,2911,2,910.920577,-391.763886,-1.688378,2100.000000,3.141465,12.596475,-1.448333,7.898318,false
5518,1093,1,215.352195,204.864942,3.950312,1200.000000,3.823362,21.973380,16.778476,22.536635,false
5518,1093,2,-30.103223,-106.001572,6.078108,1200.000000,12.868678,148.978550,17.491701,186.136017,false
5519,246,1,-414.081876,-267.528175,3.181978,1800.000000,13.669657,169.805760,8.753138,206.077218,false
5519,246,2,-414.081876,-267.528175,3.181978,1800.000000,13.669657,169.805760,8.753138,206.077218,false
5520,2980,1,543.821800,266.465038,-1.995686,1050.000000,2.825450,6.723611,3.044443,10.857200,false
5520,2980,2,48.003312,94.002642,3.716658,1050.000000,8.273260,78.475957,14.802386,62.491473,false
5521,1224,1,462.502222,429.294987,8.420348,1800.000000,1.096991,1.651071,0.046907,0.878429,false
5521,1224,2,682.830299,248.457757,5.913068,1800.000000,1.332345,2.434585,0.069107,1.296282,false
5522,607,1,582.288140,-736.769164,-1.552528,1350.000000,6.185013,14.430524,-1.917503,101.664692,false
