scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,clgbt_iterations,clgbt_tree_size,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status
s064,70,7.1116,clgbt,clgbt,2,true,,1725.6147479572435,5.910169179478233,2.1438,27.6,1.8011,33445,22530,1725.615,"[5.7783, 5.9102]","[5.7835, 5.9152]",5.915220623505469,1.000090628366923e-9,seed_only
s064,60,6.0956,clgbt,clgbt,2,true,,1725.6147479572435,5.910169179478233,2.1438,26.6,1.7342,33445,22530,1725.615,"[5.7783, 5.9102]","[5.7835, 5.9152]",5.915220623505469,1.000090628366923e-9,seed_only
s064,50,5.0797,clgbt,clgbt,2,true,,2071.7149922159765,4.925830254657403,2.5738,599.3,39.1297,183668,103345,2071.715,"[4.1053, 4.9258]","[4.1065, 4.927]",4.9270368492891725,1.0000906144891353e-9,seed_only
s064,40,4.0638,clgbt,clgbt,2,false,no_solution,null,null,,760.2,49.6404,200000,111484,null,[],[],null,,
s064,30,3.0478,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s066,100,5.3454,clgbt,clgbt,2,true,,1038.0014660107345,4.936406318242825,1.6751,12.9,0.8445,32,26,1038.001,"[4.6357, 4.9364]","[4.636, 4.9367]",4.936730327287183,1.0000906214280292e-9,seed_only
s066,90,4.8109,clgbt,clgbt,2,false,recovery_failed,1549.7419653851375,2.416868603323652,,16.8,1.1047,7712,5021,1549.742,"[1.3248, 2.4169]","[2.2005, 3.364]",3.3640435149773333,-0.000653129866029039,recovery_failed
s066,80,4.2763,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s066,70,3.7418,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s066,60,3.2073,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s066,50,2.6727,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s066,40,2.1382,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s066,30,1.6036,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s067,100,9.1966,clgbt,clgbt,2,true,,1172.5176143609422,8.307477344899327,1.3298,13.1,0.8408,193,153,1172.518,"[7.7327, 8.3075]","[8.1599, 8.4934]",8.49335894011479,0.0017328478892099548,optimized
s067,90,8.2770,clgbt,clgbt,2,true,,1023.2418094550026,6.943373306851352,1.1605,13.6,0.8682,1495,1200,1023.242,"[6.9044, 6.9434]","[7.4936, 7.8623]",7.8623249698201905,6.275917802302938e-5,optimized
s067,80,7.3573,clgbt,clgbt,2,true,,1391.450336534119,6.528157770759473,1.5781,14.9,0.9564,5113,3866,1391.45,"[6.3873, 6.5282]","[6.5378, 7.0981]",7.0981025788977155,9.8793279008913e-9,optimized
s067,70,6.4376,clgbt,clgbt,2,true,,1111.4609039655295,5.1551614198064675,1.2605,87.2,5.5767,79340,48003,1111.461,"[3.8866, 5.1552]","[3.9038, 5.1956]",5.195619567643459,2.473236128223977e-7,optimized
s067,60,5.5180,clgbt,clgbt,2,true,,1110.8732155689863,5.192818021949169,1.2599,84.0,5.3773,79340,48003,1110.873,"[3.9138, 5.1928]","[3.9038, 5.1956]",5.195619567643459,7.4077949211597e-5,optimized
s067,50,4.5983,clgbt,clgbt,2,false,no_solution,null,null,,729.2,46.6597,200000,112164,null,[],[],null,,
s067,40,3.6786,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s067,30,2.7590,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s068,100,4.9268,clgbt,clgbt,2,true,,945.1395835344342,3.677542345557356,1.3865,13.7,0.8973,32,27,945.14,"[3.9274, 3.6775]","[3.9665, 4.3134]",4.313376288385284,4.346284526945965e-6,optimized
s068,90,4.4341,clgbt,clgbt,2,true,,1026.7246909992941,3.910861054096695,1.5062,13.0,0.8522,32,27,1026.725,"[3.9105, 3.9109]","[3.9665, 4.3134]",4.313376288385284,0.0006824320647003355,optimized
s068,80,3.9414,clgbt,clgbt,2,true,,1370.8081958398275,1.4618972366894811,2.0110,15.9,1.0437,2994,1908,1370.808,"[1.2941, 1.4619]","[1.2212, 3.001]",3.001035470557843,3.777455941274266e-7,optimized
s068,70,3.4488,clgbt,clgbt,2,true,,1349.6749586635742,2.063905595216856,1.9800,16.5,1.0818,2994,1908,1349.675,"[1.2949, 2.0639]","[1.2212, 3.001]",3.001035470557843,1.9652277201409607e-9,optimized
s068,60,2.9561,clgbt,clgbt,2,false,recovery_failed,1372.4625202747293,2.7858570155611444,,14.1,0.9225,3053,1947,1372.463,"[0.4529, 2.7859]","[0.6087, 1.25]",1.2499603202116878,-0.005202181434806177,recovery_failed
s068,50,2.4634,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s068,40,1.9707,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s068,30,1.4780,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s069,100,5.0933,clgbt,clgbt,2,true,,1345.0458909057627,2.2426129423705867,1.5604,13.5,0.8697,133,102,1345.046,"[1.161, 2.2426]","[1.2837, 2.2211]",2.2210781660837404,2.31655577021192e-5,optimized
s069,90,4.5840,clgbt,clgbt,2,true,,1345.0678400815598,2.236853301521855,1.5605,13.4,0.8627,133,102,1345.068,"[1.1547, 2.2369]","[1.2837, 2.2211]",2.2210781660837404,3.2716504221815684e-5,optimized
s069,80,4.0746,clgbt,clgbt,2,true,,1344.8796179178976,2.224519170104263,1.5603,13.8,0.8854,133,102,1344.88,"[1.1443, 2.2245]","[1.2837, 2.2211]",2.2210781660837404,2.2741231381705196e-5,optimized
s069,70,3.5653,clgbt,clgbt,2,true,,1344.720313188074,2.2072172683501896,1.5601,13.8,0.8891,133,102,1344.72,"[1.1285, 2.2072]","[1.2837, 2.2211]",2.2210781660837404,2.218502384497556e-5,optimized
s069,60,3.0560,clgbt,clgbt,2,true,,1344.5173677244914,2.176710498883527,1.5598,13.7,0.8790,133,102,1344.517,"[1.1008, 2.1767]","[1.2837, 2.2211]",2.2210781660837404,3.328308653507972e-5,optimized
s069,50,2.5467,clgbt,clgbt,2,true,,1333.5339176545463,1.8436864050538424,1.5471,14.1,0.9064,133,102,1333.534,"[1.0063, 1.8437]","[1.2837, 2.2211]",2.2210781660837404,4.513592537919164e-9,optimized
s069,40,2.0373,clgbt,clgbt,2,true,,1207.340919118536,0.8279642266293803,1.4007,290.9,18.7009,147718,81043,1207.341,"[0.6839, 0.828]","[0.9534, 1.9367]",1.9366801354467214,0.0001654954404613114,optimized
s069,30,1.5280,clgbt,clgbt,2,false,no_solution,null,null,,659.0,42.3668,200000,105281,null,[],[],null,,
s070,100,9.7873,clgbt,clgbt,2,true,,1188.1343501283168,7.8508005760052155,1.2444,15.9,1.0202,6410,4628,1188.134,"[7.9733, 7.8508]","[7.7513, 7.9927]",7.992712572117123,3.636504461861477e-6,optimized
s070,90,8.8086,clgbt,clgbt,2,true,,1277.9572821616675,8.235591276550203,1.3385,14.8,0.9518,6410,4628,1277.957,"[7.8358, 8.2356]","[7.7513, 7.9927]",7.992712572117123,2.6672945317718355e-8,optimized
s070,80,7.8299,clgbt,clgbt,2,false,no_solution,null,null,,742.1,47.6076,200000,110381,null,[],[],null,,
s070,70,6.8511,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s070,60,5.8724,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s070,50,4.8937,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s070,40,3.9149,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s070,30,2.9362,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s073,100,5.1636,clgbt,clgbt,2,true,,1475.8625002790395,2.674267606898562,2.2424,16.7,1.0953,7712,4563,1475.863,"[0.6528, 2.6743]","[1.0312, 2.1804]",2.1804463609399427,8.072011083853914e-9,optimized
s073,90,4.6472,clgbt,clgbt,2,true,,1515.3668447231314,1.1701596283763873,2.3024,16.6,1.0899,7712,4563,1515.367,"[0.6541, 1.1702]","[1.0312, 2.1804]",2.1804463609399427,0.0013453832498058135,optimized
s073,80,4.1309,clgbt,clgbt,2,true,,1516.0396229678245,1.1751789355767828,2.3035,16.6,1.0889,7712,4563,1516.04,"[0.6553, 1.1752]","[1.0312, 2.1804]",2.1804463609399427,0.0013577921842627162,optimized
s073,70,3.6145,clgbt,clgbt,2,true,,1514.344574907636,1.3513706070035556,2.3009,16.7,1.0945,7712,4563,1514.345,"[0.654, 1.3514]","[1.0312, 2.1804]",2.1804463609399427,1.0509242885647918e-9,optimized
s073,60,3.0981,clgbt,clgbt,2,true,,1440.1042509460435,2.9544565750667893,2.1881,17.0,1.1186,7712,4563,1440.104,"[0.6477, 2.9545]","[1.0312, 2.1804]",2.1804463609399427,1.2611906412478974e-5,optimized
s073,50,2.5818,clgbt,clgbt,2,true,,1379.8843968449528,2.0385869265129397,2.0966,17.1,1.1223,7712,4563,1379.884,"[0.6724, 2.0386]","[1.0312, 2.1804]",2.1804463609399427,0.0010495408038704544,optimized
s073,40,2.0654,clgbt,clgbt,2,false,no_solution,null,null,,426.6,28.0166,200000,87775,null,[],[],null,,
s073,30,1.5491,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s075,100,5.6962,clgbt,clgbt,2,true,,1034.9386599034299,5.2778343856963685,1.5815,13.9,0.8939,29,20,1034.939,"[5.1042, 5.2778]","[5.1401, 5.4354]",5.4353749976718415,0.0017923962954633672,optimized
s075,90,5.1266,clgbt,clgbt,2,true,,1423.9818825456352,3.507852554539153,2.1760,14.3,0.9235,1390,900,1423.982,"[0.8186, 3.5079]","[1.1927, 3.7995]",3.7995302827100486,1.4202507687272048e-8,optimized
s075,80,4.5570,clgbt,clgbt,2,false,recovery_failed,1385.0066419180332,4.414754926192141,,13.6,0.8791,1390,900,1385.007,"[0.8115, 4.4148]","[1.1927, 3.7995]",3.7995302827100486,-0.0008541287221401662,recovery_failed
s075,70,3.9874,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s075,60,3.4177,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s075,50,2.8481,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s075,40,2.2785,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s075,30,1.7089,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s079,100,8.3152,clgbt,clgbt,2,true,,1081.2063559841224,6.557836515741076,1.1525,14.5,0.9268,3160,2447,1081.206,"[6.4132, 6.5578]","[6.2459, 7.5669]",7.566947037420803,1.758558937581256e-6,optimized
s079,90,7.4837,clgbt,clgbt,2,true,,1326.8014183948003,5.321242572665043,1.4143,14.0,0.8984,4349,3312,1326.801,"[5.6007, 5.3212]","[5.6305, 6.5627]",6.5627050473819075,7.608479336593154e-5,optimized
s079,80,6.6521,clgbt,clgbt,2,true,,1168.7541399209242,6.630651571949573,1.2458,14.4,0.9228,4349,3312,1168.754,"[6.7113, 6.6307]","[5.6305, 6.5627]",6.5627050473819075,4.291141869616766e-8,optimized
s079,70,5.8206,clgbt,clgbt,2,true,,1251.7868736563819,5.569084671352211,1.3344,23.5,1.5045,29495,21201,1251.787,"[5.5686, 5.5691]","[5.5693, 5.7457]",5.745701138530272,0.017103977296305157,optimized
s079,60,4.9891,clgbt,clgbt,2,false,no_solution,null,null,,997.4,63.8518,200000,130667,null,[],[],null,,
s079,50,4.1576,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s079,40,3.3261,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s079,30,2.4946,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s080,100,9.1105,clgbt,clgbt,2,true,,1146.0741089576682,8.200576429280236,1.2732,13.3,0.8309,11,12,1146.074,"[7.9871, 8.2006]","[7.9857, 8.1436]",8.143607711387252,2.5948913993933953e-7,optimized
s080,90,8.1994,clgbt,clgbt,2,true,,1144.3985343798286,8.105310206407278,1.2714,13.4,0.8362,11,12,1144.399,"[7.9444, 8.1053]","[7.9857, 8.1436]",8.143607711387252,6.882469136999803e-7,optimized
s080,80,7.2884,clgbt,clgbt,2,true,,1628.2180313873005,4.908355999856411,1.8089,14.8,0.9295,5506,4839,1628.218,"[4.7681, 4.9084]","[4.8922, 5.8325]",5.8324736086536,4.855281459520411e-8,optimized
s080,70,6.3773,clgbt,clgbt,2,true,,1629.7056350211515,4.943186812680428,1.8105,14.8,0.9288,5506,4839,1629.706,"[4.7897, 4.9432]","[4.8922, 5.8325]",5.8324736086536,4.579069802154723e-8,optimized
s080,60,5.4663,clgbt,clgbt,2,true,,1693.086616092478,4.549756912700061,1.8809,54.5,3.4103,53332,41271,1693.087,"[4.4948, 4.5498]","[4.3264, 4.9301]",4.930136523648172,0.003534165047040287,optimized
s080,50,4.5552,clgbt,clgbt,2,false,no_solution,null,null,,1183.1,74.0733,200000,142668,null,[],[],null,,
s080,40,3.6442,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s080,30,2.7331,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s081,100,5.2657,clgbt,clgbt,2,true,,1075.895309085129,4.978179328280758,1.3391,13.1,0.8541,5985,4567,1075.895,"[4.8572, 4.9782]","[4.8572, 4.9782]",4.978179328280758,0.011371438880484893,seed_only
s081,90,4.7391,clgbt,clgbt,2,true,,2007.849727731337,4.446726507559934,2.4990,14.3,0.9303,9507,7112,2007.85,"[3.8457, 4.4467]","[3.8533, 4.4534]",4.453438858723281,1.0000906526530517e-9,seed_only
s081,80,4.2125,clgbt,clgbt,2,true,,1932.7020766764936,3.4558482525223635,2.4055,16.1,1.0482,15365,11188,1932.702,"[1.3816, 3.4558]","[1.9246, 3.9357]",3.935745513168568,1.0000906075502414e-9,seed_only
s081,70,3.6860,clgbt,clgbt,2,false,recovery_failed,1490.5314509267312,1.4852541341155114,,37.6,2.4482,43504,29677,1490.531,"[1.3089, 1.4853]","[1.7001, 3.6295]",3.6295010839105055,-0.00027783255470215096,recovery_failed
s081,60,3.1594,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s081,50,2.6328,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s081,40,2.1063,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s081,30,1.5797,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s082,100,5.1178,clgbt,clgbt,2,true,,1148.288533772767,4.213913108924143,1.4644,12.9,0.8294,91,71,1148.289,"[4.0656, 4.2139]","[4.0668, 4.2156]",4.215628013841367,1.0000906248974761e-9,seed_only
s082,90,4.6060,clgbt,clgbt,2,true,,1148.288533772767,4.213913108924143,1.4644,12.9,0.8294,91,71,1148.289,"[4.0656, 4.2139]","[4.0668, 4.2156]",4.215628013841367,1.0000906248974761e-9,seed_only
s082,80,4.0943,clgbt,clgbt,2,true,,1181.3379212340471,3.8945856931638305,1.5065,13.0,0.8325,1645,1262,1181.338,"[3.2894, 3.8946]","[3.5082, 4.0863]",4.086255054513691,1.0000906248974761e-9,seed_only
s082,70,3.5825,clgbt,clgbt,2,false,recovery_failed,1276.7196078602612,0.9232794707018833,,43.6,2.7963,51195,33175,1276.72,"[0.8039, 0.9233]","[1.1113, 2.3678]",2.36783533408623,-0.0022936617330700584,recovery_failed
s082,60,3.0707,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s082,50,2.5589,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s082,40,2.0471,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s082,30,1.5353,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
s084,100,6.6722,clgbt,clgbt,2,true,,1033.573756301828,3.8092699004938413,1.6935,14.1,0.9293,32,27,1033.574,"[3.6875, 3.8093]","[3.772, 4.1461]",4.146114533359991,2.5316746199433027e-9,optimized
s084,90,6.0050,clgbt,clgbt,2,true,,1034.7457178241564,3.563811543505066,1.6954,13.8,0.9098,32,27,1034.746,"[3.4143, 3.5638]","[3.772, 4.1461]",4.146114533359991,9.359815353326972e-11,optimized
s084,80,5.3378,clgbt,clgbt,2,true,,1034.7136700026338,3.571993735687126,1.6954,14.3,0.9435,32,27,1034.714,"[3.4242, 3.572]","[3.772, 4.1461]",4.146114533359991,1.5912347134383609e-10,optimized
s084,70,4.6705,clgbt,clgbt,2,true,,1031.993107830057,3.7107368884747003,1.6909,14.9,0.9778,32,27,1031.993,"[3.6184, 3.7107]","[3.772, 4.1461]",4.146114533359991,0.0003071678197444916,optimized
s084,60,4.0033,clgbt,clgbt,2,true,,1059.477112147691,2.5872850730491215,1.7359,13.5,0.8908,4429,3344,1059.477,"[1.8335, 2.5873]","[2.3378, 3.1063]",3.106333430820421,1.00009063183637e-9,seed_only
s084,50,3.3361,clgbt,clgbt,2,true,,1059.477112147691,2.5872850730491215,1.7359,13.5,0.8878,4429,3344,1059.477,"[1.8335, 2.5873]","[2.3378, 3.1063]",3.106333430820421,1.00009063183637e-9,seed_only
s084,40,2.6689,clgbt,clgbt,2,false,recovery_failed,1414.2115740620463,1.4020169719608102,,14.7,0.9667,7712,5558,1414.212,"[0.9511, 1.402]","[1.57, 2.5523]",2.552291443867543,-0.006961267212364612,recovery_failed
s084,30,2.0017,clgbt,clgbt,2,false,not_run_after_fail,,,,0.0,,,,,,,,,
