scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,formation_arc_drift,formation_offsets,primary_disc_unc,refinement_min_slack,refinement_status
s005,45,2.8242,formation,formation,2,false,recovery_failed,1749.9855126819543,3.0840667287640757,,19.3,1.1556,141487,1749.986,"[3.0721, 3.0841]","[5.6649, 5.9793]",[-36.6025],[1],5.979298981033657,-0.2598939667640754,recovery_failed
s005,40,2.5104,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s005,35,2.1966,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s005,30,1.8828,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s006,100,9.0711,formation,formation,2,true,,664.2202567366024,8.579126921767458,1.1005,15.7,0.9774,21,664.22,"[8.4457, 8.5791]","[8.4074, 7.971]",[82.2876],[-1],7.971049594581473,0.008093032710896935,optimized
s006,95,8.6175,formation,formation,2,true,,857.7881151969553,4.441669278491744,1.4212,15.7,0.9806,113,857.788,"[4.3064, 4.4417]","[4.3029, 3.9089]",[82.2876],[-1],3.9089041856198254,0.010260188984818435,optimized
s006,90,8.1640,formation,formation,2,true,,857.7881142037983,4.441669243210827,1.4212,15.8,0.9885,113,857.788,"[4.3064, 4.4417]","[4.3029, 3.9089]",[82.2876],[-1],3.9089041856198254,0.010260189284388637,optimized
s006,85,7.7104,formation,formation,2,true,,857.7881128804996,4.441669197699433,1.4212,15.7,0.9780,113,857.788,"[4.3064, 4.4417]","[4.3029, 3.9089]",[82.2876],[-1],3.9089041856198254,0.010260189658766395,optimized
s006,80,7.2569,formation,formation,2,true,,857.7881111598698,4.441669137641755,1.4212,15.7,0.9807,113,857.788,"[4.3064, 4.4417]","[4.3029, 3.9089]",[82.2876],[-1],3.9089041856198254,0.010260190152234897,optimized
s006,75,6.8033,formation,formation,2,true,,857.7881087540161,4.441669054147997,1.4212,15.9,0.9911,113,857.788,"[4.3064, 4.4417]","[4.3029, 3.9089]",[82.2876],[-1],3.9089041856198254,0.01026019083003605,optimized
s006,70,6.3497,formation,formation,2,true,,857.7881051331524,4.441668929948072,1.4212,15.9,0.9897,113,857.788,"[4.3064, 4.4417]","[4.3029, 3.9089]",[82.2876],[-1],3.9089041856198254,0.01026019181431848,optimized
s006,65,5.8962,formation,formation,2,true,,857.7880992374838,4.44166872748741,1.4212,15.9,0.9924,113,857.788,"[4.3064, 4.4417]","[4.3029, 3.9089]",[82.2876],[-1],3.9089041856198254,0.010260193381762074,optimized
s006,60,5.4426,formation,formation,2,true,,857.7880876714146,4.4416683367259635,1.4212,15.9,0.9950,113,857.788,"[4.3064, 4.4417]","[4.3029, 3.9089]",[82.2876],[-1],3.9089041856198254,0.010260196259509722,optimized
s006,55,4.9891,formation,formation,2,false,recovery_failed,1335.8807018310056,5.744284212451122,,16.7,1.0407,46492,1335.881,"[5.1869, 5.7443]","[5.5332, 5.2733]",[45.685],[1],5.273302892359963,-0.7551941364511219,recovery_failed
s006,50,4.5355,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s006,45,4.0820,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s006,40,3.6284,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s006,35,3.1749,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s006,30,2.7213,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,100,5.9068,formation,formation,2,true,,851.4442537280183,4.054943539639421,1.1175,15.9,0.9804,86,851.444,"[4.0402, 4.0549]","[4.1211, 3.8397]",[82.2876],[1],3.8397056555029336,0.010140799591551411,optimized
s007,95,5.6115,formation,formation,2,true,,930.0821143294409,4.10603792207973,1.2207,16.1,0.9901,231,930.082,"[4.0046, 4.106]","[4.0822, 3.798]",[82.2876],[1],3.7979763934552233,0.009532516880965498,optimized
s007,90,5.3161,formation,formation,2,true,,930.0821141456539,4.106037089537449,1.2207,16.2,0.9943,231,930.082,"[4.0046, 4.106]","[4.0822, 3.798]",[82.2876],[1],3.7979763934552233,0.009532516853264636,optimized
s007,85,5.0208,formation,formation,2,true,,1030.848051536528,4.061541402577061,1.3529,16.0,0.9867,465,1030.848,"[4.0256, 4.0615]","[4.0795, 3.7951]",[82.2876],[1],3.7951074184248603,0.009858619023089269,optimized
s007,80,4.7254,formation,formation,2,false,recovery_failed,1771.6266592671825,4.835980029650027,,29.4,1.8105,94299,1771.627,"[0.8592, 4.836]","[0.8459, 5.0069]",[82.2876],[1],5.006888682820896,-0.11054305965002609,recovery_failed
s007,75,4.4301,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,70,4.1348,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,65,3.8394,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,60,3.5441,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,55,3.2487,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,50,2.9534,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,45,2.6581,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,40,2.3627,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,35,2.0674,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,30,1.7720,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,100,7.3296,formation,formation,2,true,,909.7657802527193,5.327554817846755,1.0079,17.7,1.0602,89,909.766,"[4.4873, 5.3276]","[5.9792, 6.3073]",[-36.6025],[-1],6.307324980906935,1.095251266429841e-6,optimized
s008,95,6.9631,formation,formation,2,true,,1056.0137939115052,5.074622123328448,1.1699,16.3,0.9743,171,1056.014,"[5.0002, 5.0746]","[5.1022, 4.9085]",[82.2876],[-1],4.908457308827331,0.011381627828152366,optimized
s008,90,6.5966,formation,formation,2,true,,1056.0137939444967,5.074622041121711,1.1699,16.3,0.9750,171,1056.014,"[5.0002, 5.0746]","[5.1022, 4.9085]",[82.2876],[-1],4.908457308827331,0.011381627821124493,optimized
s008,85,6.2302,formation,formation,2,true,,1131.9224377073033,5.058028379687405,1.2540,16.3,0.9765,578,1131.922,"[4.9815, 5.058]","[5.071, 4.8757]",[82.2876],[-1],4.875715343319716,0.009841045501440859,optimized
s008,80,5.8637,formation,formation,2,true,,1232.2369404788255,5.054367587412265,1.3652,16.5,0.9918,1363,1232.237,"[4.9774, 5.0544]","[5.0571, 4.861]",[82.2876],[-1],4.86100255849933,0.009858757211572831,optimized
s008,75,5.4972,formation,formation,2,true,,1404.4105482725688,5.1250472283634965,1.5559,17.8,1.0669,103262,1404.411,"[5.0259, 5.125]","[5.0236, 5.323]",[-36.6025],[-1],5.323004996324298,0.010387506602028041,optimized
s008,70,5.1307,formation,formation,2,true,,1400.1302941556557,5.066116097866819,1.5512,18.1,1.0853,103262,1400.13,"[4.972, 5.0661]","[5.0236, 5.323]",[-36.6025],[-1],5.323004996324298,0.011028806042368137,optimized
s008,65,4.7642,formation,formation,2,false,recovery_failed,1400.0470904981864,5.066021017719432,,18.1,1.0873,103262,1400.047,"[4.9719, 5.066]","[5.0236, 5.323]",[-36.6025],[-1],5.323004996324298,-0.30177339071943177,recovery_failed
s008,60,4.3978,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,55,4.0313,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,50,3.6648,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,45,3.2983,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,40,2.9318,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,35,2.5654,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,30,2.1989,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,100,8.0659,formation,formation,2,true,,1051.7139610824784,7.212827631775061,1.1724,16.6,0.9926,87,1051.714,"[7.2006, 7.2128]","[7.1132, 6.721]",[82.2876],[1],6.720967306495154,0.0116001735636681,optimized
s009,95,7.6626,formation,formation,2,true,,1050.851029085155,6.315983846258761,1.1714,16.4,0.9785,104,1050.851,"[6.3379, 6.316]","[6.1999, 5.6829]",[82.2876],[1],5.682892243613638,0.011666684448444424,optimized
s009,90,7.2593,formation,formation,2,true,,1131.9224344102454,5.466294466544195,1.2618,16.5,0.9889,241,1131.922,"[5.3722, 5.4663]","[5.4408, 5.2077]",[82.2876],[1],5.207668472767134,0.00984106673064001,optimized
s009,85,6.8560,formation,formation,2,true,,1131.922433908579,5.466294476206863,1.2618,16.6,0.9945,241,1131.922,"[5.3722, 5.4663]","[5.4408, 5.2077]",[82.2876],[1],5.207668472767134,0.00984106689111799,optimized
s009,80,6.4527,formation,formation,2,true,,1131.9224329734884,5.466294496622665,1.2618,16.6,0.9904,241,1131.922,"[5.3722, 5.4663]","[5.4408, 5.2077]",[82.2876],[1],5.207668472767134,0.00984106718648591,optimized
s009,75,6.0494,formation,formation,2,true,,1172.2271381218293,6.041030806117328,1.3067,23.7,1.4197,82553,1172.227,"[6.0672, 6.041]","[6.1731, 6.1635]",[0.0],[-1],6.163470251729542,0.0007711999488206403,optimized
s009,70,5.6462,formation,formation,2,false,recovery_failed,1190.3112865365224,5.960316867308856,,21.5,1.2843,82553,1190.311,"[6.0509, 5.9603]","[6.1731, 6.1635]",[0.0],[-1],6.163470251729542,-0.31416388130885586,recovery_failed
s009,65,5.2429,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,60,4.8396,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,55,4.4363,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,50,4.0330,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,45,3.6297,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,40,3.2264,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,35,2.8231,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,30,2.4198,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,100,8.3710,formation,formation,2,true,,906.3668457264165,7.377953669986275,1.2798,16.0,0.9722,235,906.367,"[7.3148, 7.378]","[7.9572, 7.7648]",[82.2876],[1],7.764811502131603,0.005707981976710217,optimized
s010,95,7.9524,formation,formation,2,false,recovery_failed,1267.7832907617776,7.983855503300253,,17.0,1.0357,44812,1267.783,"[7.6964, 7.9839]","[8.3881, 8.0709]",[82.2876],[-1],8.070868512979652,-27.15447587310774,recovery_failed
s010,90,7.5339,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,85,7.1153,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,80,6.6968,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,75,6.2782,formation,formation,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
