scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status
s010,90,6.8648,straight_cont,straight_cont,2,false,recovery_failed,603.877410233679,7.192570000686887,,17.6,1.1504,0,603.877,"[7.2005, 7.1926]","[7.1691, 7.1691]",7.169074168016764,-0.32780555168688696,recovery_failed
s010,80,6.1020,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s010,70,5.3393,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s010,60,4.5765,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s010,50,3.8138,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s010,40,3.0510,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s010,30,2.2883,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s011,100,7.1421,straight_cont,straight_cont,2,true,,600.0,7.141803173363625,1.0000,16.1,1.0518,0,600.0,"[7.1418, 7.1418]","[7.1424, 7.1424]",7.142407715016443,9.999999974752427e-7,seed_only
s011,90,6.4279,straight_cont,straight_cont,2,false,recovery_failed,600.0557989531221,6.682567252470002,,19.1,1.2484,0,600.056,"[6.682, 6.6826]","[7.1424, 7.1424]",7.142407715016443,-0.2546574924700016,recovery_failed
s011,80,5.7137,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s011,70,4.9995,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s011,60,4.2853,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s011,50,3.5711,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s011,40,2.8568,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s011,30,2.1426,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s012,100,7.5978,straight_cont,straight_cont,2,false,recovery_failed,912.9121348126889,9.071330349115664,,17.4,1.1028,0,912.912,"[9.0452, 9.0713]","[8.7269, 8.7269]",8.726935268170692,-33.713526270906584,recovery_failed
s012,90,6.8380,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s012,80,6.0783,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s012,70,5.3185,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s012,60,4.5587,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s012,50,3.7989,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s012,40,3.0391,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s012,30,2.2793,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s013,100,10.3001,straight_cont,straight_cont,2,true,,614.0286614196232,8.271366553003402,1.0002,18.2,1.1883,0,614.029,"[8.2752, 8.2714]","[7.176, 7.176]",7.175965301636592,0.006457706531306687,optimized
s013,90,9.2701,straight_cont,straight_cont,2,true,,614.6395233251176,8.32877333401562,1.0012,17.6,1.1492,0,614.64,"[8.3137, 8.3288]","[7.176, 7.176]",7.175965301636592,0.006079186959744156,optimized
s013,80,8.2401,straight_cont,straight_cont,2,true,,615.1468684450881,8.206528520115507,1.0020,17.1,1.1189,0,615.147,"[8.1541, 8.2065]","[7.176, 7.176]",7.175965301636592,0.007602374711522555,optimized
s013,70,7.2101,straight_cont,straight_cont,2,false,recovery_failed,606.2222733286845,7.286237387729733,,18.7,1.2214,0,606.222,"[7.2737, 7.2862]","[7.176, 7.176]",7.175965301636592,-0.07615063172973269,recovery_failed
s013,60,6.1801,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s013,50,5.1501,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s013,40,4.1200,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s013,30,3.0900,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s014,100,7.1314,straight_cont,straight_cont,2,true,,600.0,7.129930312836452,1.0000,16.2,1.0682,0,600.0,"[7.1299, 7.1299]","[7.1326, 7.1326]",7.132585952765608,9.999999974752427e-7,seed_only
s014,90,6.4183,straight_cont,straight_cont,2,false,recovery_failed,600.0986534782766,7.074849350041009,,16.9,1.1171,0,600.099,"[7.0737, 7.0748]","[7.1326, 7.1326]",7.132585952765608,-0.6565623080410088,recovery_failed
s014,80,5.7051,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s014,70,4.9920,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s014,60,4.2789,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s014,50,3.5657,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s014,40,2.8526,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s014,30,2.1394,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s015,100,6.0115,straight_cont,straight_cont,2,false,recovery_failed,941.4689120956871,5.386630588507648,,19.3,1.2351,0,941.469,"[5.1491, 5.3866]","[8.7263, 8.7263]",8.726250655273766,-0.003854119326972806,recovery_failed
s015,90,5.4104,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s015,80,4.8092,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s015,70,4.2081,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
s015,60,3.6069,straight_cont,straight_cont,2,false,not_run_after_fail,,,,0.0,,,,,,,,
