method,scenario_id,pct,threshold,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s
hexspline_cl,s011,30,2.1426,false,recovery_failed,1650.5744697627867,2.819966968795559,,92.4
hexspline_cl,s012,100,7.5978,true,,1130.9001297604939,4.316756950106658,1.0051,53.9
hexspline_cl,s012,90,6.8380,true,,1117.8664665798974,4.468371146410699,0.9935,54.3
hexspline_cl,s012,80,6.0783,true,,1095.950043320912,4.428894706516192,0.9740,54.3
hexspline_cl,s012,70,5.3185,true,,1397.3040182721882,5.1034268608262465,1.2418,51.7
hexspline_cl,s012,60,4.5587,true,,1355.0852651669986,4.558692908261135,1.2043,108.6
hexspline_cl,s012,50,3.7989,true,,1367.1103751482683,3.7791496147680697,1.2150,103.2
hexspline_cl,s012,40,3.0391,false,recovery_failed,1431.9215678790888,3.588254181414934,,105.2
hexspline_cl,s012,30,2.2793,false,not_run_after_fail,,,,0.0
hexspline_cl,s013,100,10.3001,true,,661.564642082136,8.955694576533634,1.0776,17.8
hexspline_cl,s013,90,9.2701,true,,663.5078385408749,8.435987020857342,1.0808,17.8
hexspline_cl,s013,80,8.2401,true,,715.1981418558937,6.445877248405299,1.1650,17.9
hexspline_cl,s013,70,7.2101,true,,715.3148004156137,7.09598089336496,1.1652,17.6
hexspline_cl,s013,60,6.1801,true,,834.3413642071902,5.416184694113325,1.3591,17.2
hexspline_cl,s013,50,5.1501,false,recovery_failed,834.7486227308069,5.404124661331872,,87.6
hexspline_cl,s013,40,4.1200,false,not_run_after_fail,,,,0.0
hexspline_cl,s013,30,3.0900,false,not_run_after_fail,,,,0.0
hexspline_cl,s014,100,7.1314,true,,600.0,1.226622613672058,1.0000,16.8
hexspline_cl,s014,90,6.4183,true,,600.0,1.226622613672058,1.0000,16.9
hexspline_cl,s014,80,5.7051,true,,600.0,1.226622613672058,1.0000,16.7
hexspline_cl,s014,70,4.9920,true,,600.0,1.226622613672058,1.0000,16.8
hexspline_cl,s014,60,4.2789,true,,600.0,1.226622613672058,1.0000,16.7
hexspline_cl,s014,50,3.5657,true,,600.0,1.226622613672058,1.0000,16.7
hexspline_cl,s014,40,2.8526,true,,600.0,1.226622613672058,1.0000,16.7
hexspline_cl,s014,30,2.1394,true,,600.0,1.226622613672058,1.0000,16.7
hexspline_cl,s015,100,6.0115,true,,1088.0859347492803,4.631265557334071,1.1156,19.0
hexspline_cl,s015,90,5.4104,true,,1087.9890880435657,4.783332188025894,1.1155,18.7
hexspline_cl,s015,80,4.8092,true,,1087.9890464123785,4.461456405806586,1.1155,19.0
hexspline_cl,s015,70,4.2081,true,,1119.361186262667,2.8896112423604947,1.1477,18.0
hexspline_cl,s015,60,3.6069,true,,1119.361186262667,2.8896112423604947,1.1477,18.0
hexspline_cl,s015,50,3.0058,true,,1119.361186262667,2.8896112423604947,1.1477,18.0
hexspline_cl,s015,40,2.4046,false,recovery_failed,1134.514639422443,2.617557534747419,,99.8
hexspline_cl,s015,30,1.8035,false,not_run_after_fail,,,,0.0
hexspline_cl,s016,100,5.3298,true,,1208.6384196343536,3.331492992989113,1.2893,29.7
hexspline_cl,s016,90,4.7968,true,,1209.9619254730214,3.306822714808651,1.2907,29.7
hexspline_cl,s016,80,4.2639,true,,1377.5330417187706,1.035005680470892,1.4694,49.8
hexspline_cl,s016,70,3.7309,true,,1377.5330417187706,1.035005680470892,1.4694,52.5
hexspline_cl,s016,60,3.1979,true,,1377.5330417187706,1.035005680470892,1.4694,52.0
hexspline_cl,s016,50,2.6649,true,,1377.5330417187706,1.035005680470892,1.4694,48.9
hexspline_cl,s016,40,2.1319,true,,1377.5330417187706,1.035005680470892,1.4694,48.7
hexspline_cl,s016,30,1.5989,true,,1377.5330417187706,1.035005680470892,1.4694,49.7
hexspline_cl,s017,100,8.9550,true,,984.1682133035815,4.866586103328234,1.0779,19.0
hexspline_cl,s017,90,8.0595,true,,980.9144072070301,4.817040411522822,1.0743,18.9
hexspline_cl,s017,80,7.1640,true,,975.896531860581,4.812498688450629,1.0688,19.0
hexspline_cl,s017,70,6.2685,true,,982.383170350273,4.842672450256116,1.0760,18.9
hexspline_cl,s017,60,5.3730,true,,1405.6552249846973,5.1654221677462955,1.5395,50.7
hexspline_cl,s017,50,4.4775,true,,1452.559790205681,3.984008188625766,1.5909,50.4
hexspline_cl,s017,40,3.5820,false,recovery_failed,1452.559790205681,3.984008188625766,,77.8
hexspline_cl,s017,30,2.6865,false,not_run_after_fail,,,,0.0
hexspline_cl,s018,100,11.0562,true,,987.6784946245965,2.729662049284604,1.0961,18.4
hexspline_cl,s018,90,9.9506,true,,987.9019163662921,2.7551038070389016,1.0963,18.4
hexspline_cl,s018,80,8.8450,true,,988.3106606371285,2.7902233029472576,1.0968,18.4
hexspline_cl,s018,70,7.7393,true,,988.5179012712566,2.911723897019939,1.0970,18.3
hexspline_cl,s018,60,6.6337,true,,951.0305596531724,3.3001790587027697,1.0554,17.9
hexspline_cl,s018,50,5.5281,true,,956.8275222045638,5.274642482317987,1.0619,18.0
hexspline_cl,s018,40,4.4225,true,,987.6111577735495,4.12875090519145,1.0960,17.3
hexspline_cl,s018,30,3.3169,true,,1135.862369249726,1.523405837663725,1.2605,18.3
hexspline_cl,s019,100,8.7056,true,,900.0,8.705595330244181,1.0000,17.6
hexspline_cl,s019,90,7.8350,true,,971.3793603455023,7.518817698225107,1.0793,17.3
hexspline_cl,s019,80,6.9645,true,,984.228841685845,6.741595118918734,1.0936,17.1
hexspline_cl,s019,70,6.0939,true,,1110.0376453860065,5.889893941408658,1.2334,19.7
hexspline_cl,s019,60,5.2234,true,,1136.1722773458057,5.137367331624488,1.2624,18.0
hexspline_cl,s019,50,4.3528,true,,1095.096416516761,3.8420654084270303,1.2168,19.4
hexspline_cl,s019,40,3.4822,false,recovery_failed,1251.8017870105025,3.9638633159382377,,80.4
hexspline_cl,s019,30,2.6117,false,not_run_after_fail,,,,0.0
hexspline_cl,s020,100,8.3385,true,,857.2586625028016,4.765645544932105,1.3935,18.9
hexspline_cl,s020,90,7.5046,true,,857.0629848453952,4.759538298208677,1.3932,18.8
hexspline_cl,s020,80,6.6708,true,,857.107904330869,4.766755708486837,1.3933,18.9
hexspline_cl,s020,70,5.8369,true,,889.967014376225,4.753110226796439,1.4467,18.0
hexspline_cl,s020,60,5.0031,true,,897.1128758629039,4.827134244305811,1.4583,17.8
hexspline_cl,s020,50,4.1692,true,,1227.5330417187704,4.096487404093167,1.9954,20.5
hexspline_cl,s020,40,3.3354,false,recovery_failed,1371.896355473149,3.496610005015228,,89.9
hexspline_cl,s020,30,2.5015,false,not_run_after_fail,,,,0.0
hexspline_cl,s021,100,10.7309,true,,774.3202741493766,5.423470664319038,1.0324,18.2
hexspline_cl,s021,90,9.6578,true,,774.1644503460531,5.433395482652941,1.0322,18.2
hexspline_cl,s021,80,8.5847,true,,774.4629376902058,5.570158167606509,1.0326,18.3
hexspline_cl,s021,70,7.5116,true,,774.7985079734433,5.9749890184025105,1.0330,18.2
hexspline_cl,s021,60,6.4385,true,,774.6870732577698,4.265310751108482,1.0329,17.7
hexspline_cl,s021,50,5.3655,true,,774.7997233965267,4.289657174960737,1.0330,17.8
hexspline_cl,s021,40,4.2924,true,,967.5463790455532,4.292363865428291,1.2900,17.6
hexspline_cl,s021,30,3.2193,false,recovery_failed,1248.7821285684713,3.6782650303634314,,83.6
hexspline_cl,s022,100,10.7415,true,,750.0970899277492,7.814967570029159,0.9992,18.2
hexspline_cl,s022,90,9.6674,true,,750.0978795566849,7.806088903552533,0.9992,18.2
hexspline_cl,s022,80,8.5932,true,,750.1001411223016,7.797289339911091,0.9992,18.2
hexspline_cl,s022,70,7.5191,true,,756.4041380223965,4.4815289960010265,1.0076,17.8
hexspline_cl,s022,60,6.4449,true,,756.4588964173121,4.417711891850862,1.0077,17.5
hexspline_cl,s022,50,5.3708,true,,750.0843964513394,3.599345826791358,0.9992,17.7
hexspline_cl,s022,40,4.2966,true,,835.9515349558134,3.6644886770206044,1.1136,16.9
hexspline_cl,s022,30,3.2225,true,,835.9515349558134,2.4085209933946947,1.1136,16.9
hexspline_cl,s023,100,5.0964,true,,783.4469266454231,3.9079586695742323,1.2322,17.5
hexspline_cl,s023,90,4.5868,true,,784.2385059115064,4.036717804482618,1.2335,17.3
hexspline_cl,s023,80,4.0771,true,,834.3413642071903,1.1856869988493475,1.3123,17.2
hexspline_cl,s023,70,3.5675,true,,834.3413642071903,1.1856869988493475,1.3123,17.2
hexspline_cl,s023,60,3.0578,true,,834.3413642071903,1.1856869988493475,1.3123,17.2
hexspline_cl,s023,50,2.5482,true,,834.2663870754559,1.1946414561537857,1.3121,17.0
hexspline_cl,s023,40,2.0386,true,,834.3187436858063,1.1901107520128753,1.3122,16.9
hexspline_cl,s023,30,1.5289,true,,834.3413642071903,1.1856869988493475,1.3123,16.9
hexspline_cl,s024,100,10.8850,true,,946.9517691049441,6.377292126007892,1.0303,18.5
hexspline_cl,s024,90,9.7965,true,,946.9528666252364,6.329606072311598,1.0303,18.2
hexspline_cl,s024,80,8.7080,true,,946.9537772352397,6.270586237636554,1.0303,18.1
hexspline_cl,s024,70,7.6195,true,,946.9558765468745,6.1730931364841455,1.0303,18.1
hexspline_cl,s024,60,6.5310,true,,946.9591433087429,6.028461831747524,1.0304,18.2
hexspline_cl,s024,50,5.4425,true,,953.2171998039364,5.442493421147006,1.0372,17.9
hexspline_cl,s024,40,4.3540,false,recovery_failed,1004.2015064666963,4.3951200899604705,,92.4
hexspline_cl,s024,30,3.2655,false,not_run_after_fail,,,,0.0
hexspline_cl,s025,100,5.2959,true,,816.9956941718991,4.463550983414588,1.0744,17.5
hexspline_cl,s025,90,4.7663,true,,848.6233522624271,1.999481023460646,1.1160,17.3
hexspline_cl,s025,80,4.2367,true,,848.7129163886457,2.0010353920110004,1.1161,17.3
hexspline_cl,s025,70,3.7071,true,,854.5884943560302,1.4975437982490865,1.1238,16.9
hexspline_cl,s025,60,3.1775,true,,854.589145334864,1.5052029742261293,1.1238,16.9
hexspline_cl,s025,50,2.6480,true,,849.9939467653455,1.8433616715299437,1.1178,17.3
hexspline_cl,s025,40,2.1184,true,,854.594144298224,1.497451793267357,1.1239,16.9
hexspline_cl,s025,30,1.5888,true,,854.6343215928496,1.4953775019169635,1.1239,16.9
hexspline_cl,s026,100,8.2981,true,,1094.186234896856,6.670069019742638,1.6461,18.4
hexspline_cl,s026,90,7.4683,true,,1064.8724641999293,6.558143130214806,1.6020,20.3
hexspline_cl,s026,80,6.6385,true,,1332.808206024703,6.394584744288928,2.0051,25.3
hexspline_cl,s026,70,5.8087,true,,1468.9652602481071,5.099007866547169,2.2099,41.5
hexspline_cl,s026,60,4.9788,false,recovery_failed,1632.7619350648679,5.093653108022068,,96.7
hexspline_cl,s026,50,4.1490,false,not_run_after_fail,,,,0.0
hexspline_cl,s026,40,3.3192,false,not_run_after_fail,,,,0.0
hexspline_cl,s026,30,2.4894,false,not_run_after_fail,,,,0.0
hexspline_cl,s027,100,7.4029,true,,606.1175759536626,2.248637531744185,1.0039,17.8
hexspline_cl,s027,90,6.6626,true,,605.9167308690613,2.337411966882124,1.0036,17.8
hexspline_cl,s027,80,5.9223,true,,666.4033892016007,2.679556424822616,1.1037,17.1
hexspline_cl,s027,70,5.1821,true,,628.1609765251416,2.618369719048894,1.0404,17.6
hexspline_cl,s027,60,4.4418,true,,641.7215154504254,2.699962824211064,1.0629,17.6
hexspline_cl,s027,50,3.7015,true,,673.7006029778354,3.123929550089778,1.1158,17.7
hexspline_cl,s027,40,2.9612,true,,1115.9793639671075,1.1939328400040483,1.8483,17.6
hexspline_cl,s027,30,2.2209,true,,1115.9793639671075,1.1939328400040483,1.8483,17.5
hexspline_cl,s028,100,5.3112,true,,1004.7355331663507,4.0685789306888935,1.2902,17.5
hexspline_cl,s028,90,4.7800,true,,1004.7355331663507,4.0685789306888935,1.2902,17.3
hexspline_cl,s028,80,4.2489,true,,1004.7355331663507,4.0685789306888935,1.2902,17.3
hexspline_cl,s028,70,3.7178,true,,1003.3791131022858,3.653877811761659,1.2885,17.5
hexspline_cl,s028,60,3.1867,true,,1123.5072520935273,1.549720539532406,1.4427,18.0
hexspline_cl,s028,50,2.6556,true,,1123.5072520935273,1.549720539532406,1.4427,18.0
hexspline_cl,s028,40,2.1245,true,,1123.5072520935273,1.549720539532406,1.4427,18.0
hexspline_cl,s028,30,1.5933,true,,1123.5072520935273,1.549720539532406,1.4427,18.1
hexspline_cl,s029,100,5.0016,true,,1117.2335367821295,2.9309753424350604,1.1277,19.4
hexspline_cl,s029,90,4.5014,true,,1114.1875308949905,2.934221824751252,1.1246,19.2
hexspline_cl,s029,80,4.0013,true,,1115.4923677612408,3.109427808550683,1.1259,19.3
hexspline_cl,s029,70,3.5011,true,,1113.713388595977,3.4245167162947334,1.1241,18.8
hexspline_cl,s029,60,3.0010,true,,1125.2898374682109,1.5636369068205813,1.1358,19.3
hexspline_cl,s029,50,2.5008,true,,1125.1877332771196,1.5568870740051601,1.1357,19.2
hexspline_cl,s029,40,2.0006,true,,1125.0036687176532,1.535916369753951,1.1355,19.2
hexspline_cl,s029,30,1.5005,true,,1125.1280972564512,1.5004811936774205,1.1357,19.1
hexspline_cl,s030,100,8.7501,true,,895.7104972939449,5.282585951894595,1.0958,18.3
hexspline_cl,s030,90,7.8751,true,,892.2793489204396,5.0831252172258665,1.0916,18.2
hexspline_cl,s030,80,7.0001,true,,892.4709442899275,5.097453163315944,1.0918,18.2
hexspline_cl,s030,70,6.1250,true,,890.824335279621,5.355931066810518,1.0898,18.1
hexspline_cl,s030,60,5.2500,true,,856.3038767813824,5.2500395898009655,1.0476,17.8
hexspline_cl,s030,50,4.3750,true,,940.2794358938608,3.8392565959395784,1.1503,17.4
hexspline_cl,s030,40,3.5000,false,recovery_failed,1470.950229419238,3.528306018315547,,85.5
hexspline_cl,s030,30,2.6250,false,not_run_after_fail,,,,0.0
