iter,agent,i,x,y
105,2,12,129.172455,113.085384
105,2,13,138.378229,119.929586
105,2,14,147.540078,126.213171
105,2,15,156.680617,131.971777
105,2,16,165.808865,137.247929
105,2,17,174.933843,142.084152
105,2,18,184.064572,146.522971
105,2,19,193.210071,150.606912
105,2,20,202.379362,154.378499
105,2,21,211.581463,157.880257
105,2,22,220.825396,161.154711
105,2,23,230.120180,164.244386
105,2,24,239.474836,167.191808
105,2,25,248.898385,170.039501
105,2,26,258.394195,172.821069
105,2,27,267.943029,175.534429
105,2,28,277.520001,178.168578
105,2,29,287.100222,180.712513
105,2,30,296.658806,183.155229
105,2,31,306.170864,185.485723
105,2,32,315.611508,187.692990
105,2,33,324.955851,189.766029
105,2,34,334.179006,191.693834
105,2,35,343.256085,193.465402
105,2,36,352.162200,195.069729
105,2,37,360.872463,196.495812
105,2,38,369.363706,197.736973
105,2,39,377.619639,198.803844
105,2,40,385.625691,199.711380
105,2,41,393.367290,200.474538
105,2,42,400.829864,201.108275
105,2,43,407.998844,201.627548
105,2,44,414.859656,202.047313
105,2,45,421.397731,202.382528
105,2,46,427.598497,202.648149
105,2,47,433.447383,202.859133
105,2,48,438.929817,203.030437
105,2,49,444.031229,203.177017
105,2,50,448.754966,203.310393
105,2,51,453.176055,203.428338
105,2,52,457.387440,203.525186
105,2,53,461.482068,203.595273
105,2,54,465.552884,203.632934
105,2,55,469.692833,203.632503
105,2,56,473.994861,203.588316
105,2,57,478.551913,203.494709
105,2,58,483.456935,203.346015
105,2,59,488.802872,203.136571
105,2,60,494.682670,202.860711
105,2,61,501.189273,202.512770
105,2,62,508.385335,202.088026
105,2,63,516.212333,201.585521
105,2,64,524.581451,201.005239
105,2,65,533.403875,200.347166
105,2,66,542.590790,199.611285
105,2,67,552.053379,198.797582
105,2,68,561.702827,197.906040
105,2,69,571.450320,196.936645
105,2,70,581.207042,195.889380
105,2,71,590.884177,194.764231
105,2,72,600.392910,193.561182
105,2,73,609.644426,192.280217
105,2,74,618.569768,190.922372
105,2,75,627.179415,189.492887
105,2,76,635.503704,187.998053
105,2,77,643.572973,186.444162
105,2,78,651.417559,184.837504
105,2,79,659.067800,183.184371
105,2,80,666.554033,181.491055
105,2,81,673.906596,179.763845
105,2,82,681.155826,178.009034
105,2,83,688.332059,176.232912
105,2,84,695.465635,174.441772
105,2,85,702.586890,172.641903
105,2,86,709.721679,170.838117
105,2,87,716.877921,169.029302
105,2,88,724.059055,167.212867
105,2,89,731.268517,165.386221
105,2,90,738.509746,163.546771
105,2,91,745.786177,161.691926
105,2,92,753.101249,159.819095
105,2,93,760.458399,157.925686
105,2,94,767.861064,156.009107
105,2,95,775.312681,154.066767
105,2,96,782.816687,152.096074
105,2,97,790.376521,150.094436
105,2,98,797.998789,148.059579
105,2,99,805.702780,145.990492
105,2,100,813.510953,143.886483
105,2,101,821.445766,141.746857
105,2,102,829.529678,139.570922
105,2,103,837.785149,137.357985
105,2,104,846.234636,135.107351
105,2,105,854.900599,132.818328
105,2,106,863.805496,130.490222
105,2,107,872.971786,128.122340
105,2,108,882.421928,125.713989
105,2,109,892.178380,123.264476
105,2,110,902.268623,120.770904
105,2,111,912.740223,118.221573
105,2,112,923.645766,115.602577
105,2,113,935.037840,112.900013
105,2,114,946.969031,110.099976
105,2,115,959.491929,107.188563
105,2,116,972.659118,104.151869
105,2,117,986.523187,100.975990
105,2,118,1001.136722,97.647022
105,2,119,1016.552311,94.151060
105,2,120,1032.822542,90.474201
105,2,121,1050.000000,86.602540
110,1,1,0.000000,0.000000
110,1,2,13.191876,-15.560605
110,1,3,25.684650,-30.420583
110,1,4,37.544277,-44.577088
110,1,5,48.836714,-58.027276
110,1,6,59.627918,-70.768301
110,1,7,69.983846,-82.797318
110,1,8,79.970454,-94.111481
110,1,9,89.653699,-104.707945
110,1,10,99.099537,-114.583865
110,1,11,108.373926,-123.736395
110,1,12,117.542821,-132.162690
110,1,13,126.672179,-139.859905
110,1,14,135.816990,-146.833984
110,1,15,144.988376,-153.126028
110,1,16,154.186490,-158.785929
110,1,17,163.411486,-163.863579
110,1,18,172.663520,-168.408867
110,1,19,181.942744,-172.471686
110,1,20,191.249314,-176.101927
110,1,21,200.583383,-179.349481
110,1,22,209.945106,-182.264239
110,1,23,219.334637,-184.896093
110,1,24,228.752130,-187.294933
110,1,25,238.197739,-189.510651
110,1,26,247.669101,-191.584778
110,1,27,257.153780,-193.525405
110,1,28,266.636822,-195.332262
110,1,29,276.103274,-197.005080
110,1,30,285.538181,-198.543589
110,1,31,294.926590,-199.947521
110,1,32,304.253548,-201.216604
110,1,33,313.504101,-202.350571
110,1,34,322.663294,-203.349151
110,1,35,331.716175,-204.212075
110,1,36,340.647790,-204.939074
110,1,37,349.443184,-205.529878
110,1,38,358.082762,-205.986508
110,1,39,366.528355,-206.320143
110,1,40,374.737153,-206.544253
110,1,41,382.666346,-206.672309
110,1,42,390.273122,-206.717779
110,1,43,397.514671,-206.694134
110,1,44,404.348183,-206.614842
110,1,45,410.730847,-206.493375
110,1,46,416.619851,-206.343201
110,1,47,421.972386,-206.177791
110,1,48,426.745642,-206.010614
110,1,49,430.896806,-205.855139
110,1,50,434.411685,-205.721740
110,1,51,437.390550,-205.608398
110,1,52,439.962287,-205.509997
110,1,53,442.255783,-205.421421
110,1,54,444.399925,-205.337556
110,1,55,446.523599,-205.253286
110,1,56,448.755694,-205.163494
110,1,57,451.225095,-205.063065
110,1,58,454.060689,-204.946885
110,1,59,457.391363,-204.809836
110,1,60,461.346005,-204.646804
110,1,61,466.053500,-204.452672
110,1,62,471.608747,-204.219718
110,1,63,477.970686,-203.929790
110,1,64,485.064272,-203.562125
110,1,65,492.814456,-203.095965
110,1,66,501.146191,-202.510549
110,1,67,509.984429,-201.785117
110,1,68,519.254123,-200.898908
110,1,69,528.880225,-199.831163
110,1,70,538.787688,-198.561119
110,1,71,548.901465,-197.068019
110,1,72,559.146508,-195.331100
110,1,73,569.447769,-193.329604
110,1,74,579.739849,-191.045730
110,1,75,589.995934,-188.473528
110,1,76,600.198859,-185.610007
110,1,77,610.331458,-182.452175
110,1,78,620.376565,-178.997043
110,1,79,630.317016,-175.241621
110,1,80,640.135644,-171.182917
110,1,81,649.815284,-166.817942
110,1,82,659.338770,-162.143705
110,1,83,668.688936,-157.157215
110,1,84,677.848617,-151.855482
110,1,85,686.800648,-146.235516
110,1,86,695.529137,-140.304137
110,1,87,704.023291,-134.107412
110,1,88,712.273594,-127.701218
110,1,89,720.270528,-121.141433
110,1,90,728.004575,-114.483934
110,1,91,735.466216,-107.784600
110,1,92,742.645936,-101.099306
110,1,93,749.534215,-94.483932
110,1,94,756.121536,-87.994355
110,1,95,762.398382,-81.686452
110,1,96,768.355235,-75.616101
110,1,97,773.982577,-69.839180
110,1,98,779.282802,-64.391626
110,1,99,784.305950,-59.229619
110,1,100,789.113974,-54.289399
110,1,101,793.768825,-49.507206
110,1,102,798.332456,-44.819281
110,1,103,802.866819,-40.161863
110,1,104,807.433865,-35.471193
110,1,105,812.095546,-30.683510
110,1,106,816.913815,-25.735055
110,1,107,821.950624,-20.562068
110,1,108,827.267924,-15.100788
110,1,109,832.927667,-9.287456
110,1,110,838.981320,-3.082885
110,1,111,845.438406,3.453826
110,1,112,852.297960,10.239004
110,1,113,859.559019,17.188977
110,1,114,867.220621,24.220071
110,1,115,875.281801,31.248614
110,1,116,883.741596,38.190934
110,1,117,892.599043,44.963358
110,1,118,901.853179,51.482214
110,1,119,911.503040,57.663828
110,1,120,921.547663,63.424529
110,1,121,931.986084,68.680644
110,2,1,0.000000,0.000000
110,2,2,15.600140,12.937479
110,2,3,30.189455,25.317266
110,2,4,43.855850,37.139285
110,2,5,56.687230,48.403462
110,2,6,68.771501,59.109720
110,2,7,80.196567,69.257984
110,2,8,91.050335,78.848178
110,2,9,101.420708,87.880227
110,2,10,111.395593,96.354054
110,2,11,121.062895,104.269584
110,2,12,130.510519,111.626742
110,2,13,139.826370,118.425451
110,2,14,149.085498,124.672717
110,2,15,158.311523,130.403865
110,2,16,167.515213,135.661303
110,2,17,176.707332,140.487437
110,2,18,185.898647,144.924673
110,2,19,195.099923,149.015418
110,2,20,204.321925,152.802079
110,2,21,213.575420,156.327062
110,2,22,222.871173,159.632775
110,2,23,232.219950,162.761623
110,2,24,241.632517,165.756013
110,2,25,251.119638,168.658352
110,2,26,260.685807,171.501938
110,2,27,270.310423,174.283634
110,2,28,279.966612,176.991195
110,2,29,289.627501,179.612374
110,2,30,299.266214,182.134927
110,2,31,308.855879,184.546607
110,2,32,318.369622,186.835170
110,2,33,327.780568,188.988369
110,2,34,337.061844,190.993960
110,2,35,346.186575,192.839695
110,2,36,355.127889,194.513331
110,2,37,363.858911,196.002622
110,2,38,372.354921,197.299929
110,2,39,380.599818,198.416047
110,2,40,388.579653,199.366377
110,2,41,396.280480,200.166322
110,2,42,403.688349,200.831284
110,2,43,410.789315,201.376665
110,2,44,417.569428,201.817866
110,2,45,424.014741,202.170290
110,2,46,430.111306,202.449338
110,2,47,435.845176,202.670413
110,2,48,441.202403,202.848915
110,2,49,446.169039,203.000249
110,2,50,450.749216,203.136310
110,2,51,455.019388,203.254982
110,2,52,459.074087,203.350643
110,2,53,463.007846,203.417670
110,2,54,466.915197,203.450443
110,2,55,470.890675,203.443339
110,2,56,475.028811,203.390737
110,2,57,479.424139,203.287015
110,2,58,484.171190,203.126551
110,2,59,489.364500,202.903723
110,2,60,495.098599,202.612910
110,2,61,501.468021,202.248490
110,2,62,508.536856,201.805831
110,2,63,516.247426,201.284259
110,2,64,524.511607,200.684091
110,2,65,533.241277,200.005642
110,2,66,542.348315,199.249231
110,2,67,551.744599,198.415171
110,2,68,561.342006,197.503781
110,2,69,571.052415,196.515376
110,2,70,580.787702,195.450273
110,2,71,590.459747,194.308788
110,2,72,599.980427,193.091237
110,2,73,609.261621,191.797936
110,2,74,618.234471,190.430183
110,2,75,626.907185,188.993195
110,2,76,635.307236,187.493172
110,2,77,643.462096,185.936312
110,2,78,651.399239,184.328814
110,2,79,659.146137,182.676876
110,2,80,666.730263,180.986698
110,2,81,674.179090,179.264478
110,2,82,681.520091,177.516415
110,2,83,688.780738,175.748708
110,2,84,695.988505,173.967555
110,2,85,703.170865,172.179155
110,2,86,710.351563,170.388295
110,2,87,717.539442,168.594107
110,2,88,724.739617,166.794313
110,2,89,731.957205,164.986635
110,2,90,739.197320,163.168792
110,2,91,746.465077,161.338507
110,2,92,753.765594,159.493500
110,2,93,761.103985,157.631492
110,2,94,768.485365,155.750204
110,2,95,775.914851,153.847357
110,2,96,783.397557,151.920673
110,2,97,790.938600,149.967872
110,2,98,798.545897,147.986705
110,2,99,806.238571,145.975042
110,2,100,814.038546,143.930785
110,2,101,821.967749,141.851832
110,2,102,830.048104,139.736085
110,2,103,838.301537,137.581444
110,2,104,846.749971,135.385808
110,2,105,855.415333,133.147079
110,2,106,864.319547,130.863156
110,2,107,873.484538,128.531940
110,2,108,882.932231,126.151330
110,2,109,892.684552,123.719228
110,2,110,902.768371,121.231710
110,2,111,913.230341,118.677560
110,2,112,924.122060,116.043738
110,2,113,935.495126,113.317204
110,2,114,947.401140,110.484919
110,2,115,959.891697,107.533842
110,2,116,973.018399,104.450934
110,2,117,986.832841,101.223156
110,2,118,1001.386625,97.837467
110,2,119,1016.731346,94.280828
110,2,120,1032.918605,90.540199
110,2,121,1050.000000,86.602540
115,1,1,0.000000,0.000000
115,1,2,13.159665,-15.505201
115,1,3,25.642187,-30.320319
115,1,4,37.510905,-44.441709
115,1,5,48.829157,-57.865724
115,1,6,59.660279,-70.588719
115,1,7,70.067611,-82.607048
115,1,8,80.114488,-93.917067
115,1,9,89.864250,-104.515129
115,1,10,99.380234,-114.397589
115,1,11,108.725777,-123.560801
115,1,12,117.964218,-132.001120
115,1,13,127.158894,-139.714901
115,1,14,136.362711,-146.707388
115,1,15,145.586855,-153.019394
115,1,16,154.832079,-158.700621
115,1,17,164.099136,-163.800772
115,1,18,173.388779,-168.369549
115,1,19,182.701763,-172.456654
115,1,20,192.038840,-176.111791
115,1,21,201.400765,-179.384661
115,1,22,210.788291,-182.324969
115,1,23,220.202170,-184.982415
115,1,24,229.643158,-187.406703
115,1,25,239.112007,-189.647535
115,1,26,248.606738,-191.746259
115,1,27,258.114441,-193.710795
115,1,28,267.619476,-195.540710
115,1,29,277.106200,-197.235571
115,1,30,286.558970,-198.794943
115,1,31,295.962145,-200.218393
115,1,32,305.300084,-201.505487
115,1,33,314.557143,-202.655790
115,1,34,323.717682,-203.668869
115,1,35,332.766057,-204.544291
115,1,36,341.686628,-205.281620
115,1,37,350.463752,-205.880424
115,1,38,359.077314,-206.342639
115,1,39,367.489304,-206.679682
115,1,40,375.657239,-206.905340
115,1,41,383.538636,-207.033402
115,1,42,391.091012,-207.077654
115,1,43,398.271884,-207.051884
115,1,44,405.038770,-206.969880
115,1,45,411.349185,-206.845430
115,1,46,417.160647,-206.692320
115,1,47,422.430673,-206.524339
115,1,48,427.116779,-206.355274
115,1,49,431.176484,-206.198913
115,1,50,434.596099,-206.065851
115,1,51,437.477118,-205.953917
115,1,52,439.949833,-205.857750
115,1,53,442.144535,-205.771987
115,1,54,444.191512,-205.691265
115,1,55,446.221056,-205.610221
115,1,56,448.363457,-205.523494
115,1,57,450.749006,-205.425721
115,1,58,453.507993,-205.311540
115,1,59,456.770708,-205.175587
115,1,60,460.667442,-205.012501
115,1,61,465.328484,-204.816919
115,1,62,470.849734,-204.580888
115,1,63,477.189514,-204.286099
115,1,64,484.271758,-203.911650
115,1,65,492.020397,-203.436640
115,1,66,500.359362,-202.840169
115,1,67,509.212587,-202.101336
115,1,68,518.504001,-201.199240
115,1,69,528.157539,-200.112981
115,1,70,538.097130,-198.821657
115,1,71,548.246707,-197.304369
115,1,72,558.530203,-195.540215
115,1,73,568.871548,-193.508295
115,1,74,579.204520,-191.190821
115,1,75,589.502278,-188.582456
115,1,76,599.747826,-185.680977
115,1,77,609.924169,-182.484161
115,1,78,620.014311,-178.989783
115,1,79,630.001257,-175.195621
115,1,80,639.868011,-171.099450
115,1,81,649.597577,-166.699047
115,1,82,659.172960,-161.992189
115,1,83,668.577164,-156.976651
115,1,84,677.793194,-151.650212
115,1,85,686.804054,-146.010646
115,1,86,695.593860,-140.065364
115,1,87,704.151177,-133.860312
115,1,88,712.465682,-127.451071
115,1,89,720.527051,-120.893219
115,1,90,728.324961,-114.242336
115,1,91,735.849088,-107.554003
115,1,92,743.089108,-100.883798
115,1,93,750.034699,-94.287303
115,1,94,756.675536,-87.820096
115,1,95,763.001297,-81.537757
115,1,96,769.001658,-75.495867
115,1,97,774.666295,-69.750005
115,1,98,779.997060,-64.335851
115,1,99,785.044502,-59.209493
115,1,100,789.871347,-54.307118
115,1,101,794.540317,-49.564913
115,1,102,799.114139,-44.919067
115,1,103,803.655536,-40.305765
115,1,104,808.227234,-35.661197
115,1,105,812.891955,-30.921550
115,1,106,817.712426,-26.023011
115,1,107,822.751370,-20.901767
115,1,108,828.071513,-15.494007
115,1,109,833.735578,-9.735918
115,1,110,839.795679,-3.587518
115,1,111,846.261485,2.895850
115,1,112,853.132056,9.635015
115,1,113,860.406449,16.550804
115,1,114,868.083723,23.564043
115,1,115,876.162936,30.595561
115,1,116,884.643148,37.566184
115,1,117,893.523416,44.396740
115,1,118,902.802800,51.008057
115,1,119,912.480356,57.320961
115,1,120,922.555145,63.256280
115,1,121,933.026224,68.734842
115,2,1,0.000000,0.000000
115,2,2,15.619569,12.748496
115,2,3,30.255615,24.957107
115,2,4,43.992278,36.625172
115,2,5,56.913697,47.752029
115,2,6,69.104012,58.337016
115,2,7,80.647363,68.379473
115,2,8,91.627888,77.878736
115,2,9,102.129729,86.834146
115,2,10,112.237024,95.245040
115,2,11,122.033913,103.110756
115,2,12,131.604535,110.430633
115,2,13,141.033032,117.204009
115,2,14,150.391612,123.437255
115,2,15,159.704772,129.164862
115,2,16,168.985077,134.428357
115,2,17,178.245094,139.269264
115,2,18,187.497390,143.729108
115,2,19,196.754530,147.849413
115,2,20,206.029081,151.671704
115,2,21,215.333609,155.237506
115,2,22,224.680680,158.588344
115,2,23,234.082861,161.765742
115,2,24,243.552718,164.811226
115,2,25,253.102817,167.766319
115,2,26,262.738788,170.663511
115,2,27,272.438518,173.499143
115,2,28,282.172957,176.260519
115,2,29,291.913054,178.934947
115,2,30,301.629761,181.509731
115,2,31,311.294026,183.972175
115,2,32,320.876800,186.309587
115,2,33,330.349033,188.509270
115,2,34,339.681675,190.558531
115,2,35,348.845676,192.444674
115,2,36,357.811987,194.155006
115,2,37,366.551557,195.676830
115,2,38,375.038162,197.002192
115,2,39,383.256883,198.142092
115,2,40,391.195627,199.112268
115,2,41,398.842300,199.928461
115,2,42,406.184808,200.606408
115,2,43,413.211058,201.161849
115,2,44,419.908956,201.610524
115,2,45,426.266410,201.968170
115,2,46,432.271325,202.250528
115,2,47,437.911608,202.473336
115,2,48,443.175166,202.652333
115,2,49,448.049905,202.803259
115,2,50,452.541391,202.938298
115,2,51,456.725829,203.055417
115,2,52,460.697084,203.149030
115,2,53,464.549019,203.213548
115,2,54,468.375500,203.243386
115,2,55,472.270390,203.232954
115,2,56,476.327554,203.176668
115,2,57,480.640856,203.068938
115,2,58,485.304160,202.904178
115,2,59,490.411332,202.676801
115,2,60,496.056235,202.381219
115,2,61,502.332734,202.011846
115,2,62,509.304701,201.564061
115,2,63,516.916038,201.037111
115,2,64,525.080657,200.431213
115,2,65,533.712468,199.746580
115,2,66,542.725382,198.983428
115,2,67,552.033308,198.141972
115,2,68,561.550159,197.222426
115,2,69,571.189844,196.225005
115,2,70,580.866274,195.149924
115,2,71,590.493360,193.997398
115,2,72,599.985012,192.767642
115,2,73,609.255141,191.460870
115,2,74,618.236128,190.078374
115,2,75,626.934234,188.625749
115,2,76,635.374191,187.109666
115,2,77,643.580730,185.536797
115,2,78,651.578582,183.913811
115,2,79,659.392480,182.247381
115,2,80,667.047154,180.544178
115,2,81,674.567337,178.810872
115,2,82,681.977758,177.054136
115,2,83,689.303151,175.280640
115,2,84,696.568247,173.497055
115,2,85,703.797777,171.710053
115,2,86,711.013426,169.924806
115,2,87,718.224698,168.140488
115,2,88,725.438048,166.354775
115,2,89,732.659933,164.565342
115,2,90,739.896810,162.769865
115,2,91,747.155134,160.966019
115,2,92,754.441363,159.151480
115,2,93,761.761953,157.323923
115,2,94,769.123359,155.481024
115,2,95,776.532040,153.620459
115,2,96,783.994450,151.739902
115,2,97,791.517048,149.837029
115,2,98,799.108788,147.909321
115,2,99,806.788630,145.953480
115,2,100,814.578033,143.966014
115,2,101,822.498455,141.943430
115,2,102,830.571354,139.882236
115,2,103,838.818190,137.778939
115,2,104,847.260422,135.630045
115,2,105,855.919507,133.432064
115,2,106,864.816905,131.181502
115,2,107,873.974074,128.874867
115,2,108,883.412473,126.508665
115,2,109,893.153561,124.079406
115,2,110,903.223734,121.582359
115,2,111,913.669141,119.007853
115,2,112,924.540868,116.344978
115,2,113,935.890000,113.582825
115,2,114,947.767624,110.710485
115,2,115,960.224827,107.717051
115,2,116,973.312693,104.591611
115,2,117,987.082309,101.323259
115,2,118,1001.584762,97.901085
115,2,119,1016.871138,94.314180
115,2,120,1032.992521,90.551634
115,2,121,1050.000000,86.602540
120,1,1,0.000000,0.000000
120,1,2,13.223881,-15.377847
120,1,3,25.775604,-30.086169
120,1,4,37.717417,-44.119577
120,1,5,49.111568,-57.472683
120,1,6,60.020305,-70.140098
120,1,7,70.505875,-82.116435
120,1,8,80.630527,-93.396305
120,1,9,90.456509,-103.974319
120,1,10,100.046069,-113.845090
120,1,11,109.461454,-123.003229
120,1,12,118.764912,-131.443347
120,1,13,128.018692,-139.160056
120,1,14,137.274921,-146.157201
120,1,15,146.545240,-152.475555
120,1,16,155.831174,-158.165124
120,1,17,165.134243,-163.275914
120,1,18,174.455971,-167.857932
120,1,19,183.797878,-171.961184
120,1,20,193.161487,-175.635675
120,1,21,202.548321,-178.931413
120,1,22,211.959901,-181.898402
120,1,23,221.397749,-184.586650
120,1,24,230.863388,-187.046163
120,1,25,240.358340,-189.326946
120,1,26,249.881040,-191.470416
120,1,27,259.417579,-193.483633
120,1,28,268.950962,-195.365065
120,1,29,278.464193,-197.113182
120,1,30,287.940276,-198.726453
120,1,31,297.362216,-200.203347
120,1,32,306.713017,-201.542335
120,1,33,315.975683,-202.741885
120,1,34,325.133219,-203.800467
120,1,35,334.168629,-204.716549
120,1,36,343.064917,-205.488603
120,1,37,351.805088,-206.115095
120,1,38,360.368104,-206.597189
120,1,39,368.716757,-206.946810
120,1,40,376.809795,-207.178576
120,1,41,384.605970,-207.307107
120,1,42,392.064029,-207.347019
120,1,43,399.142722,-207.312933
120,1,44,405.800800,-207.219465
120,1,45,411.997010,-207.081234
120,1,46,417.690104,-206.912859
120,1,47,422.838829,-206.728958
120,1,48,427.401937,-206.544149
120,1,49,431.338175,-206.373050
120,1,50,434.635050,-206.226920
120,1,51,437.395086,-206.103580
120,1,52,439.749565,-205.997492
120,1,53,441.829768,-205.903117
120,1,54,443.766977,-205.814916
120,1,55,445.692473,-205.727350
120,1,56,447.737537,-205.634882
120,1,57,450.033451,-205.531973
120,1,58,452.711495,-205.413083
120,1,59,455.902950,-205.272675
120,1,60,459.739099,-205.105209
120,1,61,464.351223,-204.905148
120,1,62,469.835884,-204.664336
120,1,63,476.150773,-204.364156
120,1,64,483.218864,-203.983373
120,1,65,490.963130,-203.500752
120,1,66,499.306543,-202.895059
120,1,67,508.172076,-202.145060
120,1,68,517.482702,-201.229521
120,1,69,527.161395,-200.127206
120,1,70,537.131127,-198.816883
120,1,71,547.314870,-197.277316
120,1,72,557.635599,-195.487270
120,1,73,568.016286,-193.425513
120,1,74,578.389941,-191.074137
120,1,75,588.729728,-188.428546
120,1,76,599.018845,-185.487473
120,1,77,609.240492,-182.249650
120,1,78,619.377870,-178.713810
120,1,79,629.414179,-174.878684
120,1,80,639.332618,-170.743006
120,1,81,649.116387,-166.305507
120,1,82,658.748687,-161.564919
120,1,83,668.212717,-156.519975
120,1,84,677.491676,-151.169408
120,1,85,686.568766,-145.511949
120,1,86,695.428106,-139.555738
120,1,87,704.057495,-133.346542
120,1,88,712.445654,-126.939536
120,1,89,720.581301,-120.389893
120,1,90,728.453158,-113.752789
120,1,91,736.049942,-107.083398
120,1,92,743.360374,-100.436893
120,1,93,750.373174,-93.868450
120,1,94,757.077062,-87.433243
120,1,95,763.460756,-81.186446
120,1,96,769.512977,-75.183233
120,1,97,775.222444,-69.478780
120,1,98,780.590383,-64.108431
120,1,99,785.668043,-59.028217
120,1,100,790.519181,-54.174341
120,1,101,795.207551,-49.483004
120,1,102,799.796909,-44.890409
120,1,103,804.351011,-40.332757
120,1,104,808.933613,-35.746252
120,1,105,813.608469,-31.067094
120,1,106,818.439335,-26.231486
120,1,107,823.489967,-21.175630
120,1,108,828.824121,-15.835728
120,1,109,834.505551,-10.147981
120,1,110,840.586985,-4.072194
120,1,111,847.077030,2.337434
120,1,112,853.973266,9.003100
120,1,113,861.273273,15.847002
120,1,114,868.974628,22.791338
120,1,115,877.074911,29.758306
120,1,116,885.571702,36.670104
120,1,117,894.462580,43.448931
120,1,118,903.745123,50.016984
120,1,119,913.416911,56.296461
120,1,120,923.475524,62.209561
120,1,121,933.918539,67.678482
120,2,1,0.000000,0.000000
120,2,2,15.587222,12.593191
120,2,3,30.227296,24.660159
120,2,4,43.999754,36.200218
120,2,5,56.984123,47.212678
120,2,6,69.259936,57.696851
120,2,7,80.906720,67.652050
120,2,8,92.004007,77.077585
120,2,9,102.631326,85.972768
120,2,10,112.868206,94.336912
120,2,11,122.794179,102.169327
120,2,12,132.488773,109.469325
120,2,13,142.031518,116.236219
120,2,14,151.491088,122.476095
120,2,15,160.892729,128.222147
120,2,16,170.250832,133.514343
120,2,17,179.579785,138.392652
120,2,18,188.893980,142.897042
120,2,19,198.207805,147.067483
120,2,20,207.535651,150.943941
120,2,21,216.891907,154.566388
120,2,22,226.290964,157.974790
120,2,23,235.747212,161.209117
120,2,24,245.275040,164.309337
120,2,25,254.888838,167.315420
120,2,26,264.595371,170.258598
120,2,27,274.370900,173.135171
120,2,28,284.184064,175.932699
120,2,29,294.003499,178.638747
120,2,30,303.797841,181.240877
120,2,31,313.535728,183.726652
120,2,32,323.185797,186.083634
120,2,33,332.716684,188.299387
120,2,34,342.097027,190.361474
120,2,35,351.295462,192.257457
120,2,36,360.280626,193.974899
120,2,37,369.021156,195.501364
120,2,38,377.489358,196.829152
120,2,39,385.672210,197.969527
120,2,40,393.560358,198.938488
120,2,41,401.144451,199.752037
120,2,42,408.415133,200.426174
120,2,43,415.363054,200.976900
120,2,44,421.978859,201.420217
120,2,45,428.253195,201.772124
120,2,46,434.176709,202.048623
120,2,47,439.740048,202.265715
120,2,48,444.933859,202.439401
120,2,49,449.748789,202.585681
120,2,50,454.192300,202.716952
120,2,51,458.339109,202.831189
120,2,52,462.280752,202.922765
120,2,53,466.108762,202.986050
120,2,54,469.914672,203.015416
120,2,55,473.790017,203.005234
120,2,56,477.826329,202.949875
120,2,57,482.115144,202.843711
120,2,58,486.747994,202.681114
120,2,59,491.816414,202.456454
120,2,60,497.411936,202.164103
120,2,61,503.626095,201.798433
120,2,62,510.521347,201.354758
120,2,63,518.043833,200.832167
120,2,64,526.110618,200.230694
120,2,65,534.638766,199.550371
120,2,66,543.545341,198.791232
120,2,67,552.747408,197.953308
120,2,68,562.162031,197.036634
120,2,69,571.706274,196.041241
120,2,70,581.297201,194.967163
120,2,71,590.851877,193.814433
120,2,72,600.287365,192.583083
120,2,73,609.520730,191.273146
120,2,74,618.486491,189.885811
120,2,75,627.188983,188.426887
120,2,76,635.649998,186.903338
120,2,77,643.891327,185.322130
120,2,78,651.934759,183.690226
120,2,79,659.802085,182.014592
120,2,80,667.515097,180.302192
120,2,81,675.095585,178.559990
120,2,82,682.565340,176.794952
120,2,83,689.946152,175.014041
120,2,84,697.259812,173.224224
120,2,85,704.528111,171.432463
120,2,86,711.770509,169.644226
120,2,87,718.997148,167.858986
120,2,88,726.215839,166.074719
120,2,89,733.434393,164.289399
120,2,90,740.660622,162.501002
120,2,91,747.902336,160.707504
120,2,92,755.167347,158.906879
120,2,93,762.463466,157.097103
120,2,94,769.798505,155.276151
120,2,95,777.180274,153.441998
120,2,96,784.616585,151.592621
120,2,97,792.115250,149.725993
120,2,98,799.686268,147.839579
120,2,99,807.348404,145.928796
120,2,100,815.122607,143.988551
120,2,101,823.029831,142.013749
120,2,102,831.091027,139.999297
120,2,103,839.327147,137.940100
120,2,104,847.759143,135.831064
120,2,105,856.407967,133.667097
120,2,106,865.294571,131.443102
120,2,107,874.439908,129.153988
120,2,108,883.864928,126.794659
120,2,109,893.590584,124.360022
120,2,110,903.642819,121.844513
120,2,111,914.067544,119.240681
120,2,112,924.915659,116.540610
120,2,113,936.238066,113.736380
120,2,114,948.085666,110.820072
120,2,115,960.509362,107.783767
120,2,116,973.560053,104.619546
120,2,117,987.288642,101.319490
120,2,118,1001.746030,97.875681
120,2,119,1016.983118,94.280199
120,2,120,1033.050807,90.525125
120,2,121,1050.000000,86.602540
125,1,1,0.000000,0.000000
125,1,2,13.190453,-15.327033
125,1,3,25.730952,-29.994526
125,1,4,37.681107,-43.996316
125,1,5,49.100529,-57.326239
125,1,6,60.048828,-69.978132
125,1,7,70.585614,-81.945832
125,1,8,80.770498,-93.223174
125,1,9,90.663091,-103.803996
125,1,10,100.323002,-113.682134
125,1,11,109.809842,-122.851425
125,1,12,119.183221,-131.305706
125,1,13,128.502750,-139.038812
125,1,14,137.818436,-146.053894
125,1,15,147.141869,-152.391354
