iter,agent,ctrl_index,x,y
165,1,12,897.444780,40.776440
165,1,13,942.363402,64.340679
165,2,1,0.000000,0.000000
165,2,2,66.429489,44.873082
165,2,3,155.560749,118.291807
165,2,4,268.464185,163.655850
165,2,5,404.934385,194.684428
165,2,6,478.033639,197.260683
165,2,7,492.827854,197.943757
165,2,8,610.235067,187.782568
165,2,9,711.285777,166.346007
165,2,10,794.159799,148.948377
165,2,11,887.545124,126.692376
165,2,12,982.335504,102.954624
165,2,13,1050.000000,86.602540
170,1,1,0.000000,0.000000
170,1,2,55.142868,-59.918737
170,1,3,133.644300,-153.998505
170,1,4,247.016176,-190.856362
170,1,5,364.355915,-211.029153
170,1,6,447.924901,-206.633992
170,1,7,437.849446,-207.230737
170,1,8,563.282320,-200.432739
170,1,9,690.884636,-149.465625
170,1,10,788.905470,-59.592969
170,1,11,829.432967,-22.384222
170,1,12,897.882258,40.348084
170,1,13,943.217413,63.844782
170,2,1,0.000000,0.000000
170,2,2,66.421973,44.722303
170,2,3,156.601421,117.723725
170,2,4,270.287079,164.483559
170,2,5,408.057750,193.862215
170,2,6,478.567872,196.273429
170,2,7,494.116022,196.914366
170,2,8,609.400432,186.955361
170,2,9,711.548679,165.425586
170,2,10,794.214884,148.507729
170,2,11,887.570413,126.508284
170,2,12,982.519047,103.109576
170,2,13,1050.000000,86.602540
175,1,1,0.000000,0.000000
175,1,2,55.222907,-59.740403
175,1,3,134.028130,-153.833401
175,1,4,247.489508,-190.717830
175,1,5,364.728728,-211.043472
175,1,6,447.788305,-206.622454
175,1,7,437.798451,-207.316423
175,1,8,562.914671,-200.402916
175,1,9,690.805707,-149.252718
175,1,10,789.197837,-59.490520
175,1,11,829.755392,-22.552039
175,1,12,898.272391,39.963663
175,1,13,943.932690,63.599339
175,2,1,0.000000,0.000000
175,2,2,66.161300,44.880208
175,2,3,157.497185,117.307221
175,2,4,272.142101,164.869564
175,2,5,411.146271,192.986805
175,2,6,478.577708,195.259932
175,2,7,495.519578,195.838663
175,2,8,608.580340,186.127658
175,2,9,711.835166,164.578058
175,2,10,794.254689,148.032634
175,2,11,887.591474,126.312492
175,2,12,982.648397,103.130658
175,2,13,1050.000000,86.602540
180,1,1,0.000000,0.000000
180,1,2,55.267481,-59.592568
180,1,3,134.386450,-153.701347
180,1,4,247.944175,-190.620802
180,1,5,365.168814,-211.213318
180,1,6,447.799189,-206.757386
180,1,7,437.549728,-207.145210
180,1,8,562.578944,-200.479016
180,1,9,690.747455,-149.064491
180,1,10,789.505401,-59.404557
180,1,11,830.062315,-22.698770
180,1,12,898.657893,39.582537
180,1,13,944.423945,63.250648
180,2,1,0.000000,0.000000
180,2,2,65.689136,45.336108
180,2,3,158.208667,117.105673
180,2,4,273.983639,164.958802
180,2,5,414.156071,192.095648
180,2,6,478.474272,194.186754
180,2,7,496.768385,194.788807
180,2,8,607.780977,185.306969
180,2,9,712.162063,163.845032
180,2,10,794.287580,147.533593
180,2,11,887.613988,126.116810
180,2,12,982.688150,102.925592
180,2,13,1050.000000,86.602540
185,1,1,0.000000,0.000000
185,1,2,55.257736,-59.489497
185,1,3,134.700167,-153.623933
185,1,4,248.365460,-190.597060
185,1,5,365.290575,-211.145658
185,1,6,447.684668,-206.837796
185,1,7,437.647670,-207.232182
185,1,8,562.258775,-200.436021
185,1,9,690.716294,-148.910971
185,1,10,789.846929,-59.377252
185,1,11,830.364068,-22.835057
185,1,12,899.031113,39.211799
185,1,13,944.876322,62.970992
185,2,1,0.000000,0.000000
185,2,2,65.159650,45.953435
185,2,3,158.746990,117.118633
185,2,4,275.773101,164.975717
185,2,5,417.053577,191.213145
185,2,6,478.318800,193.108552
185,2,7,497.854454,193.754841
185,2,8,607.013732,184.502636
185,2,9,712.527816,163.214145
185,2,10,794.315147,147.012433
185,2,11,887.631559,125.904607
185,2,12,982.713794,102.681635
185,2,13,1050.000000,86.602540
190,1,1,0.000000,0.000000
190,1,2,55.222505,-59.407501
190,1,3,134.994074,-153.572926
190,1,4,248.773511,-190.607247
190,1,5,365.455650,-211.162703
190,1,6,447.511648,-206.845389
190,1,7,437.749309,-207.331624
190,1,8,561.961694,-200.487020
190,1,9,690.715329,-148.785779
190,1,10,790.175221,-59.329057
190,1,11,830.657971,-22.960231
190,1,12,899.407799,38.837038
190,1,13,945.340131,62.742912
190,2,1,0.000000,0.000000
190,2,2,64.791098,46.506191
190,2,3,159.179059,117.255411
190,2,4,277.497912,165.049641
190,2,5,419.816172,190.351200
190,2,6,478.063881,192.089210
190,2,7,498.849139,192.708645
190,2,8,606.302991,183.732186
190,2,9,712.894247,162.555126
190,2,10,794.344681,146.483946
190,2,11,887.640396,125.666447
190,2,12,982.786175,102.552252
190,2,13,1050.000000,86.602540
195,1,1,0.000000,0.000000
195,1,2,55.225021,-59.295658
195,1,3,135.325176,-153.484237
195,1,4,249.213327,-190.561443
195,1,5,365.774146,-211.268058
195,1,6,447.285098,-206.777126
195,1,7,437.786323,-207.402192
195,1,8,561.635976,-200.591544
195,1,9,690.670116,-148.620926
195,1,10,790.521086,-59.296760
195,1,11,830.979669,-23.110637
195,1,12,899.785771,38.459362
195,1,13,945.762868,62.409481
195,2,1,0.000000,0.000000
195,2,2,64.714461,46.841436
195,2,3,159.568814,117.420158
195,2,4,279.161211,165.197746
195,2,5,422.425188,189.535532
195,2,6,477.955291,191.079123
195,2,7,499.649738,191.702942
195,2,8,605.651426,182.999091
195,2,9,713.253200,161.836103
195,2,10,794.382898,145.959973
195,2,11,887.643940,125.410524
195,2,12,982.885573,102.486875
195,2,13,1050.000000,86.602540
200,1,1,0.000000,0.000000
200,1,2,55.202902,-59.203673
200,1,3,135.635680,-153.422624
200,1,4,249.639281,-190.551373
200,1,5,365.920271,-211.217776
200,1,6,447.226737,-206.833030
200,1,7,437.833733,-207.480820
200,1,8,561.305358,-200.577438
200,1,9,690.656724,-148.483504
200,1,10,790.854994,-59.236213
200,1,11,831.304346,-23.260833
200,1,12,900.166947,38.079044
200,1,13,946.266574,62.180227
200,2,1,0.000000,0.000000
200,2,2,64.925539,46.941718
200,2,3,159.942375,117.568730
200,2,4,280.770589,165.376258
200,2,5,424.884743,188.753518
200,2,6,477.893354,190.124429
200,2,7,500.319047,190.711159
200,2,8,605.046609,182.295823
200,2,9,713.620839,161.106071
200,2,10,794.432032,145.443269
200,2,11,887.645544,125.144690
200,2,12,982.980971,102.405294
200,2,13,1050.000000,86.602540
205,1,1,0.000000,0.000000
205,1,2,55.241807,-59.075299
205,1,3,135.964670,-153.309699
205,1,4,250.060861,-190.458347
205,1,5,366.286958,-211.324278
205,1,6,447.239720,-206.904505
205,1,7,437.662385,-207.379254
205,1,8,560.973501,-200.628919
205,1,9,690.594341,-148.312229
205,1,10,791.167514,-59.200645
205,1,11,831.575095,-23.377706
205,1,12,900.516426,37.729738
205,1,13,946.642992,61.815912
205,2,1,0.000000,0.000000
205,2,2,65.624729,46.609921
205,2,3,160.538338,117.363611
205,2,4,282.495966,164.785337
205,2,5,427.317422,187.857156
205,2,6,478.425572,189.131286
205,2,7,500.239079,189.719581
205,2,8,604.331502,181.472551
205,2,9,713.868856,160.133777
205,2,10,794.448726,144.923462
205,2,11,887.636080,124.876713
205,2,12,983.042544,102.269058
205,2,13,1050.000000,86.602540
210,1,1,0.000000,0.000000
210,1,2,55.258868,-58.994694
210,1,3,136.182932,-153.242580
210,1,4,250.345453,-190.408619
210,1,5,366.475158,-211.327914
210,1,6,447.226980,-206.914655
210,1,7,437.616339,-207.402297
210,1,8,560.743986,-200.630015
210,1,9,690.570795,-148.209245
210,1,10,791.360251,-59.135925
210,1,11,831.773591,-23.469923
210,1,12,900.759825,37.486850
210,1,13,947.000114,61.655122
210,2,1,0.000000,0.000000
210,2,2,66.584822,46.070844
210,2,3,161.325154,116.859975
210,2,4,284.227655,163.466863
210,2,5,429.579272,186.856097
210,2,6,479.596196,188.183262
210,2,7,499.225489,188.765480
210,2,8,603.477085,180.518990
210,2,9,713.912975,158.957709
210,2,10,794.395443,144.431629
210,2,11,887.607658,124.630986
210,2,12,983.063424,102.115668
210,2,13,1050.000000,86.602540
215,1,1,0.000000,0.000000
215,1,2,55.347252,-58.864110
215,1,3,136.444626,-153.108737
215,1,4,250.653214,-190.258695
215,1,5,366.739083,-211.284766
215,1,6,447.216943,-206.882840
215,1,7,437.540227,-207.451680
215,1,8,560.469423,-200.556470
215,1,9,690.488862,-148.055833
215,1,10,791.545770,-59.099663
215,1,11,831.929096,-23.536996
215,1,12,900.991920,37.254401
215,1,13,947.457607,61.479718
215,2,1,0.000000,0.000000
215,2,2,66.782040,46.756977
215,2,3,161.628198,117.552752
215,2,4,286.029479,164.247450
215,2,5,432.082257,185.841823
215,2,6,481.082889,187.085641
215,2,7,497.595816,187.660811
215,2,8,602.406858,179.339982
215,2,9,713.897663,157.653555
215,2,10,794.279976,143.847568
215,2,11,887.557586,124.340812
215,2,12,983.062792,101.924371
215,2,13,1050.000000,86.602540
220,1,1,0.000000,0.000000
220,1,2,55.450522,-58.730708
220,1,3,136.693404,-152.969775
220,1,4,250.938770,-190.095102
220,1,5,367.142363,-211.356124
220,1,6,447.220502,-206.833314
220,1,7,437.340632,-207.415741
220,1,8,560.185275,-200.559079
220,1,9,690.375391,-147.907185
220,1,10,791.682525,-59.042129
220,1,11,832.076956,-23.617739
220,1,12,901.198703,37.040729
220,1,13,947.922791,61.264449
220,2,1,0.000000,0.000000
220,2,2,67.332705,47.037934
220,2,3,162.179759,117.818012
220,2,4,287.905881,164.317348
220,2,5,434.484188,184.776921
220,2,6,482.293244,185.976069
220,2,7,495.897719,186.520636
220,2,8,601.293222,178.121157
220,2,9,713.900034,156.534332
220,2,10,794.122955,143.215069
220,2,11,887.492301,124.024790
220,2,12,983.057266,101.742454
220,2,13,1050.000000,86.602540
225,1,1,0.000000,0.000000
225,1,2,55.627644,-58.542450
225,1,3,136.997263,-152.757062
225,1,4,251.260450,-189.823349
225,1,5,367.500198,-211.246560
225,1,6,447.325081,-206.829280
225,1,7,437.137576,-207.405922
225,1,8,559.834980,-200.370285
225,1,9,690.227062,-147.714598
225,1,10,791.785637,-58.943946
225,1,11,832.178405,-23.663953
225,1,12,901.412990,36.820881
225,1,13,948.408932,60.971456
225,2,1,0.000000,0.000000
225,2,2,68.125983,47.025370
225,2,3,162.894207,117.783435
225,2,4,289.802358,163.938115
225,2,5,436.737386,183.724960
225,2,6,482.826772,184.864825
225,2,7,494.484085,185.356042
225,2,8,600.200294,176.926434
225,2,9,713.938684,155.612238
225,2,10,793.938968,142.542066
225,2,11,887.415991,123.685039
225,2,12,983.049263,101.565697
225,2,13,1050.000000,86.602540
230,1,1,0.000000,0.000000
230,1,2,55.823116,-58.342133
230,1,3,137.312813,-152.524991
230,1,4,251.587195,-189.521573
230,1,5,368.003922,-211.263464
230,1,6,447.338394,-206.744337
230,1,7,436.894159,-207.361166
230,1,8,559.501547,-200.273657
230,1,9,690.055324,-147.497365
230,1,10,791.897105,-58.873937
230,1,11,832.310713,-23.746729
230,1,12,901.611024,36.616903
230,1,13,949.070334,60.813693
230,2,1,0.000000,0.000000
230,2,2,68.591227,47.448124
230,2,3,163.382744,118.176118
230,2,4,291.585674,164.359248
230,2,5,438.823965,182.801200
230,2,6,482.480610,183.752914
230,2,7,493.572924,184.181661
230,2,8,599.167551,175.794814
230,2,9,714.008748,154.835446
230,2,10,793.741040,141.843327
230,2,11,887.332748,123.327634
230,2,12,983.039624,101.389962
230,2,13,1050.000000,86.602540
235,1,1,0.000000,0.000000
235,1,2,56.030959,-58.133797
235,1,3,137.638518,-152.279113
235,1,4,251.919857,-189.198197
235,1,5,368.510865,-211.261102
235,1,6,447.401530,-206.686178
235,1,7,436.617607,-207.289420
235,1,8,559.161190,-200.146997
235,1,9,689.888904,-147.277151
235,1,10,792.004060,-58.797737
235,1,11,832.396205,-23.784169
235,1,12,901.816548,36.406916
235,1,13,949.696749,60.625879
235,2,1,0.000000,0.000000
235,2,2,69.134029,47.771262
235,2,3,163.915476,118.437680
235,2,4,293.342025,164.484215
235,2,5,440.756870,181.906847
235,2,6,481.405389,182.644708
235,2,7,493.094038,183.005302
235,2,8,598.195295,174.723839
235,2,9,714.088707,154.099357
235,2,10,793.536423,141.127667
235,2,11,887.244994,122.956485
235,2,12,983.032695,101.223313
235,2,13,1050.000000,86.602540
240,1,1,0.000000,0.000000
240,1,2,56.233714,-57.930905
240,1,3,137.961483,-152.036234
240,1,4,252.249522,-188.877284
240,1,5,368.973232,-211.212433
240,1,6,447.466055,-206.622020
240,1,7,436.377894,-207.253265
240,1,8,558.821277,-199.991809
240,1,9,689.741464,-147.068462
240,1,10,792.079083,-58.661217
240,1,11,832.492402,-23.830607
240,1,12,902.023964,36.195510
240,1,13,950.236289,60.389825
240,2,1,0.000000,0.000000
240,2,2,69.777204,47.963993
240,2,3,164.497540,118.554468
240,2,4,295.060925,164.334896
240,2,5,442.543330,181.027383
240,2,6,479.913355,181.548748
240,2,7,492.845143,181.844783
240,2,8,597.283198,173.710426
240,2,9,714.154314,153.298354
240,2,10,793.334634,140.412158
240,2,11,887.155181,122.577091
240,2,12,983.028976,101.064850
240,2,13,1050.000000,86.602540
245,1,1,0.000000,0.000000
245,1,2,56.373175,-57.776455
245,1,3,138.254897,-151.829989
245,1,4,252.553318,-188.608830
245,1,5,369.410854,-211.199207
245,1,6,447.498223,-206.532311
245,1,7,436.166968,-207.241229
245,1,8,558.518578,-199.895403
245,1,9,689.595927,-146.871290
245,1,10,792.207340,-58.623479
245,1,11,832.593736,-23.879486
245,1,12,902.212463,36.001832
245,1,13,950.780419,60.230157
245,2,1,0.000000,0.000000
245,2,2,70.266104,48.352603
245,2,3,164.949958,118.864074
245,2,4,296.656932,164.552435
245,2,5,444.169653,180.199002
245,2,6,478.310476,180.476291
245,2,7,492.614542,180.719456
245,2,8,596.420791,172.744842
245,2,9,714.213657,152.453808
245,2,10,793.140695,139.704997
245,2,11,887.064532,122.191579
245,2,12,983.026934,100.908894
245,2,13,1050.000000,86.602540
250,1,1,0.000000,0.000000
250,1,2,56.454488,-57.665345
250,1,3,138.528508,-151.650366
250,1,4,252.839042,-188.379435
250,1,5,369.766104,-211.147510
250,1,6,447.579260,-206.473028
250,1,7,435.972880,-207.239266
250,1,8,558.233085,-199.784888
250,1,9,689.476615,-146.698762
250,1,10,792.321435,-58.557502
250,1,11,832.718019,-23.948163
250,1,12,902.395404,35.813505
250,1,13,951.279049,60.088344
250,2,1,0.000000,0.000000
250,2,2,70.843944,48.614401
250,2,3,165.423293,119.075645
250,2,4,298.146501,164.750802
250,2,5,445.614427,179.381564
250,2,6,476.824338,179.441966
250,2,7,492.245156,179.641073
250,2,8,595.595173,171.814889
250,2,9,714.276809,151.598726
250,2,10,792.956679,139.009021
250,2,11,886.973450,121.800089
250,2,12,983.025725,100.752180
250,2,13,1050.000000,86.602540
255,1,1,0.000000,0.000000
255,1,2,56.527467,-57.558759
255,1,3,138.816644,-151.457975
255,1,4,253.135280,-188.132783
255,1,5,370.174537,-211.141745
255,1,6,447.606901,-206.385221
255,1,7,435.779606,-207.217284
255,1,8,557.943525,-199.705425
255,1,9,689.363781,-146.526456
255,1,10,792.422205,-58.460173
255,1,11,832.812401,-23.985432
255,1,12,902.590918,35.612944
255,1,13,951.663424,59.840997
255,2,1,0.000000,0.000000
255,2,2,71.461858,48.793490
255,2,3,165.889138,119.201357
255,2,4,299.467521,164.895796
255,2,5,446.822327,178.569129
255,2,6,475.541083,178.457738
255,2,7,491.690983,178.617225
255,2,8,594.800857,170.916898
255,2,9,714.352491,150.764674
255,2,10,792.784240,138.327001
255,2,11,886.882453,121.403460
255,2,12,983.024784,100.592571
255,2,13,1050.000000,86.602540
260,1,1,0.000000,0.000000
260,1,2,56.593995,-57.456593
260,1,3,139.112937,-151.259843
260,1,4,253.437598,-187.878004
260,1,5,370.485782,-211.052413
260,1,6,447.843838,-206.490008
260,1,7,435.496592,-207.068283
260,1,8,557.632952,-199.513703
260,1,9,689.228010,-146.337115
260,1,10,792.550100,-58.408182
260,1,11,832.928400,-24.043012
260,1,12,902.778699,35.418308
260,1,13,951.992564,59.544317
260,2,1,0.000000,0.000000
260,2,2,71.975741,49.065377
260,2,3,166.238711,119.399744
260,2,4,300.482428,165.260740
260,2,5,447.681197,177.792729
260,2,6,474.449635,177.531719
260,2,7,490.982133,177.651986
260,2,8,594.038089,170.054120
260,2,9,714.446327,149.973661
260,2,10,792.624776,137.661807
260,2,11,886.792255,121.003458
260,2,12,983.023756,100.428784
260,2,13,1050.000000,86.602540
265,1,1,0.000000,0.000000
265,1,2,56.660551,-57.354421
265,1,3,139.418529,-151.054564
265,1,4,253.747364,-187.612830
265,1,5,370.758695,-210.957648
265,1,6,447.598571,-206.304281
265,1,7,435.598060,-207.176345
265,1,8,557.331601,-199.396893
265,1,9,689.096466,-146.147833
265,1,10,792.665708,-58.328166
265,1,11,833.036282,-24.091685
265,1,12,902.974476,35.215236
265,1,13,952.284369,59.210601
265,2,1,0.000000,0.000000
265,2,2,72.513634,49.249190
265,2,3,166.563202,119.505330
265,2,4,301.188586,165.692959
265,2,5,448.154537,177.047143
265,2,6,473.503761,176.669410
265,2,7,490.155104,176.744650
265,2,8,593.305674,169.228515
265,2,9,714.559042,149.229290
265,2,10,792.478549,137.014262
265,2,11,886.703335,120.601396
265,2,12,983.022692,100.260864
265,2,13,1050.000000,86.602540
270,1,1,0.000000,0.000000
270,1,2,56.721917,-57.258872
270,1,3,139.715769,-150.856594
270,1,4,254.048205,-187.356323
270,1,5,371.198610,-211.054887
270,1,6,447.622733,-206.328814
270,1,7,435.356622,-206.964532
270,1,8,557.051105,-199.350448
270,1,9,688.967778,-145.963571
270,1,10,792.777909,-58.249054
270,1,11,833.149281,-24.147109
270,1,12,903.163335,35.018356
270,1,13,952.556725,58.886312
270,2,1,0.000000,0.000000
270,2,2,73.166368,49.248727
270,2,3,166.966052,119.373636
270,2,4,301.764467,165.743984
270,2,5,448.397605,176.266280
270,2,6,472.662585,175.857062
270,2,7,489.131491,175.883773
270,2,8,592.576608,168.409112
270,2,9,714.664582,148.467824
270,2,10,792.339605,136.383897
270,2,11,886.614523,120.198713
270,2,12,983.018175,100.084540
270,2,13,1050.000000,86.602540
275,1,1,0.000000,0.000000
275,1,2,56.765261,-57.194280
275,1,3,139.913606,-150.723777
275,1,4,254.247440,-187.183536
275,1,5,371.402538,-211.031588
275,1,6,447.385012,-206.164715
275,1,7,435.458050,-207.043232
275,1,8,556.863362,-199.311945
275,1,9,688.882322,-145.841040
275,1,10,792.850592,-58.195958
275,1,11,833.218711,-24.179447
275,1,12,903.288655,34.887470
275,1,13,952.748272,58.682517
275,2,1,0.000000,0.000000
275,2,2,73.626179,49.516060
275,2,3,167.223632,119.396878
275,2,4,301.837633,165.832148
275,2,5,448.175580,175.561842
275,2,6,472.010508,175.134102
275,2,7,487.648412,175.145546
275,2,8,591.846021,167.572986
275,2,9,714.644236,147.564441
275,2,10,792.200729,135.856648
275,2,11,886.531922,119.855589
275,2,12,982.995463,99.905888
275,2,13,1050.000000,86.602540
280,1,1,0.000000,0.000000
280,1,2,56.813251,-57.128101
280,1,3,140.106972,-150.591352
280,1,4,254.440479,-187.010125
280,1,5,371.564502,-210.966133
280,1,6,447.443469,-206.207599
280,1,7,435.365785,-206.960329
280,1,8,556.665451,-199.186362
280,1,9,688.793714,-145.717904
280,1,10,792.921861,-58.151919
280,1,11,833.286427,-24.215301
280,1,12,903.406818,34.763151
280,1,13,952.952874,58.501270
280,2,1,0.000000,0.000000
280,2,2,74.289685,49.767022
280,2,3,167.613434,119.300341
280,2,4,301.690835,165.833274
280,2,5,447.614595,174.699629
280,2,6,471.190214,174.261380
280,2,7,485.471755,174.271445
280,2,8,590.911932,166.497388
280,2,9,714.556965,146.395615
280,2,10,792.018840,135.234665
280,2,11,886.428261,119.446245
280,2,12,982.956591,99.680310
280,2,13,1050.000000,86.602540
285,1,1,0.000000,0.000000
285,1,2,56.865637,-57.062922
285,1,3,140.282036,-150.467057
285,1,4,254.612811,-186.845928
285,1,5,371.737913,-210.917103
285,1,6,447.405628,-206.172668
285,1,7,435.334955,-206.939805
285,1,8,556.490710,-199.095617
285,1,9,688.713291,-145.606213
285,1,10,792.978242,-58.106733
285,1,11,833.335844,-24.239612
285,1,12,903.511877,34.652291
285,1,13,953.158423,58.357557
285,2,1,0.000000,0.000000
285,2,2,74.844488,50.217897
285,2,3,167.924427,119.313886
285,2,4,301.337615,165.855011
285,2,5,446.817957,173.836181
285,2,6,470.141978,173.386852
285,2,7,483.080874,173.397323
285,2,8,589.955762,165.399647
285,2,9,714.464404,145.303095
285,2,10,791.822143,134.597877
285,2,11,886.319488,119.026434
285,2,12,982.914291,99.456616
285,2,13,1050.000000,86.602540
289,1,1,0.000000,0.000000
289,1,2,56.871817,-57.055772
289,1,3,140.299818,-150.453989
289,1,4,254.630090,-186.828549
289,1,5,371.759621,-210.914544
289,1,6,447.387664,-206.158192
289,1,7,435.339845,-206.945537
289,1,8,556.473731,-199.090606
289,1,9,688.704807,-145.594678
289,1,10,792.983271,-58.101774
289,1,11,833.340632,-24.242184
289,1,12,903.522138,34.641395
289,1,13,953.180286,58.344018
289,2,1,0.000000,0.000000
289,2,2,74.901978,50.266517
289,2,3,167.957284,119.313227
289,2,4,301.297399,165.846321
289,2,5,446.727749,173.746318
289,2,6,470.012044,173.296848
289,2,7,482.827537,173.307077
289,2,8,589.857371,165.287419
289,2,9,714.456313,145.201220
289,2,10,791.800986,134.530683
289,2,11,886.307927,118.982067
289,2,12,982.909999,99.434259
289,2,13,1050.000000,86.602540
