scenario_id,pct,threshold,method,algorithm,num_agents,success,fail_reason,primary_length,primary_unc,length_ratio,wall_s,wall_ratio,astar_iterations,continuous_primary_length,continuous_uncertainties,discrete_uncertainties,primary_disc_unc,refinement_min_slack,refinement_status,sequential_leg1_length,sequential_replanned
s007,90,5.3161,sequential,sequential,2,true,,797.8467967036192,5.200892693543136,1.0471,15.5,0.9522,419,797.847,"[1.5898, 5.2009]","[3.1229, 3.4133]",3.4132669118225465,3.117003564057086e-5,optimized,850.0,false
s007,85,5.0208,sequential,sequential,2,true,,829.8301579733924,5.0167954068199485,1.0891,15.1,0.9260,419,829.83,"[2.3317, 5.0168]","[3.1229, 3.4133]",3.4132669118225465,0.003981311180051961,optimized,850.0,false
s007,80,4.7254,sequential,sequential,2,true,,834.9698152856133,4.725433093684497,1.0958,15.2,0.9328,739,834.97,"[2.3894, 4.7254]","[3.1229, 3.4133]",3.4132669118225465,3.8763155032484065e-6,optimized,850.0,false
s007,75,4.4301,sequential,sequential,2,true,,842.240682274371,3.970949339753125,1.1054,15.0,0.9229,1708,842.241,"[3.0686, 3.9709]","[3.1229, 3.4133]",3.4132669118225465,0.011523401070149986,optimized,850.0,false
s007,70,4.1348,sequential,sequential,2,true,,842.6948649100206,3.9627520999536547,1.1060,14.7,0.9053,1708,842.695,"[3.1077, 3.9628]","[3.1229, 3.4133]",3.4132669118225465,0.011569714724634856,optimized,850.0,false
s007,65,3.8394,sequential,sequential,2,true,,830.8627550848604,3.830717348064815,1.0905,15.7,0.9668,1708,830.863,"[2.969, 3.8307]","[3.1229, 3.4133]",3.4132669118225465,1.792408381440236e-8,optimized,850.0,false
s007,60,3.5441,sequential,sequential,2,true,,854.9269801714552,3.537510584410313,1.1220,15.2,0.9327,4189,854.927,"[3.0163, 3.5375]","[3.1229, 3.4133]",3.4132669118225465,0.006567393589687054,optimized,850.0,false
s007,55,3.2487,sequential,sequential,2,false,recovery_failed,1689.612570104791,3.397119036121427,,16.0,0.9817,17367,1689.613,"[2.128, 3.3971]","[2.0797, 3.1264]",3.1264455765591435,-0.14838080712142698,recovery_failed,850.0,true
s007,50,2.9534,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,45,2.6581,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,40,2.3627,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,35,2.0674,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s007,30,1.7720,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,100,7.3296,sequential,sequential,2,true,,910.3864378763708,6.220582731871474,1.0086,16.5,0.9910,524,910.386,"[3.2093, 6.2206]","[4.0617, 4.2906]",4.290597861763115,2.717561929126532e-6,optimized,986.6025403784438,false
s008,95,6.9631,sequential,sequential,2,true,,906.8279531732145,6.279183646941336,1.0047,16.6,0.9976,524,906.828,"[3.1939, 6.2792]","[4.0617, 4.2906]",4.290597861763115,2.656629009971766e-6,optimized,986.6025403784438,false
s008,90,6.5966,sequential,sequential,2,true,,907.0983957151884,6.305987145750386,1.0050,16.5,0.9873,524,907.098,"[3.2126, 6.306]","[4.0617, 4.2906]",4.290597861763115,1.34792747584479e-5,optimized,986.6025403784438,false
s008,85,6.2302,sequential,sequential,2,true,,917.5646563143192,6.007939387081271,1.0166,16.3,0.9773,2401,917.565,"[3.2435, 6.0079]","[4.0617, 4.2906]",4.290597861763115,1.6995615478754185e-7,optimized,986.6025403784438,false
s008,80,5.8637,sequential,sequential,2,true,,930.2707304802908,5.818468966763409,1.0306,16.0,0.9601,2401,930.271,"[3.3687, 5.8185]","[4.0617, 4.2906]",4.290597861763115,7.496549995350543e-9,optimized,986.6025403784438,false
s008,75,5.4972,sequential,sequential,2,true,,946.2780870706756,5.1348594524026065,1.0484,16.3,0.9753,2401,946.278,"[3.458, 5.1349]","[4.0617, 4.2906]",4.290597861763115,1.1643868746621933e-7,optimized,986.6025403784438,false
s008,70,5.1307,sequential,sequential,2,true,,983.5436643927573,4.7275747402928525,1.0897,15.3,0.9153,2401,983.544,"[4.0613, 4.7276]","[4.0617, 4.2906]",4.290597861763115,0.011733495230593676,optimized,986.6025403784438,false
s008,65,4.7642,sequential,sequential,2,true,,940.7530187372627,4.4765582282726015,1.0422,15.8,0.9493,2401,940.753,"[3.8651, 4.4766]","[4.0617, 4.2906]",4.290597861763115,1.7495097040409746e-5,optimized,986.6025403784438,false
s008,60,4.3978,sequential,sequential,2,false,recovery_failed,979.0526887499062,4.440211001500006,,16.9,1.0121,25745,979.053,"[4.0292, 4.4402]","[4.0617, 4.2906]",4.290597861763115,-0.042443884500006135,recovery_failed,986.6025403784438,false
s008,55,4.0313,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,50,3.6648,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,45,3.2983,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,40,2.9318,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,35,2.5654,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s008,30,2.1989,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,100,8.0659,sequential,sequential,2,true,,976.5141295858602,6.531750942015994,1.0886,16.4,0.9806,358,976.514,"[4.4186, 6.5318]","[4.6117, 5.8416]",5.8416382018369,7.020866103768508e-9,optimized,1050.0,false
s009,95,7.6626,sequential,sequential,2,true,,981.1439773185358,6.49599035536918,1.0937,16.4,0.9797,358,981.144,"[4.3254, 6.496]","[4.6117, 5.8416]",5.8416382018369,1.5393323442303153e-8,optimized,1050.0,false
s009,90,7.2593,sequential,sequential,2,true,,1012.0497477750619,6.411267524605803,1.1282,16.0,0.9564,358,1012.05,"[4.4169, 6.4113]","[4.6117, 5.8416]",5.8416382018369,1.1357409585716072e-8,optimized,1050.0,false
s009,85,6.8560,sequential,sequential,2,true,,963.3572983146694,6.623457241309867,1.0739,16.6,0.9957,358,963.357,"[4.2035, 6.6235]","[4.6117, 5.8416]",5.8416382018369,4.8484648049879064e-8,optimized,1050.0,false
s009,80,6.4527,sequential,sequential,2,true,,1011.1811691562218,6.21747515496051,1.1272,17.4,1.0429,358,1011.181,"[4.4874, 6.2175]","[4.6117, 5.8416]",5.8416382018369,9.929386622642422e-8,optimized,1050.0,false
s009,75,6.0494,sequential,sequential,2,true,,994.8450115964074,5.750332878645077,1.1090,17.5,1.0473,358,994.845,"[4.4552, 5.7503]","[4.6117, 5.8416]",5.8416382018369,1.1925941309498533e-7,optimized,1050.0,false
s009,70,5.6462,sequential,sequential,2,true,,1252.9870821916402,5.556412982858459,1.3968,14.8,0.8829,1140,1252.987,"[4.6975, 5.5564]","[4.6958, 5.2861]",5.286149532504923,0.011533699312465196,optimized,1050.0,true
s009,65,5.2429,sequential,sequential,2,true,,1357.6078771113023,5.173970871090042,1.5134,14.9,0.8897,1911,1357.608,"[4.157, 5.174]","[4.2431, 4.9995]",4.999458540628978,0.011302394228734356,optimized,1050.0,true
s009,60,4.8396,sequential,sequential,2,true,,996.9832192811405,4.709559212506565,1.1114,19.0,1.1388,46134,996.983,"[4.5316, 4.7096]","[4.6117, 5.8416]",5.8416382018369,0.009805493131133105,optimized,1050.0,false
s009,55,4.4363,sequential,sequential,2,false,recovery_failed,1004.3763340853853,4.715813261252049,,18.1,1.0848,46134,1004.376,"[4.53, 4.7158]","[4.6117, 5.8416]",5.8416382018369,-0.2795499862520492,recovery_failed,1050.0,false
s009,50,4.0330,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,45,3.6297,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,40,3.2264,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,35,2.8231,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s009,30,2.4198,sequential,sequential,2,false,not_run_after_fail,,,,0.0,,,,,,,,,,
s010,100,8.3710,sequential,sequential,2,true,,810.1300231215905,5.5644611780759,1.1439,18.5,1.1243,32762,810.13,"[5.7387, 5.5645]","[6.0412, 6.3711]",6.371064464490475,3.192274277807883e-5,optimized,950.0000000000001,false
